chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name
chr8	83081906	83082026	121	83081954	12.00	8.50285	5.44503	6.07331	macs2Out_peak_80422
chr8	83131754	83131959	206	83131885	8.00	7.79394	5.62711	5.39919	macs2Out_peak_80429
chr8	83147641	83147751	111	83147674	11.00	7.75741	5.17041	5.36462	macs2Out_peak_80432
chr8	83154928	83155038	111	83155009	8.00	6.11280	4.60452	3.80050	macs2Out_peak_80434
chr8	83159020	83159200	181	83159090	9.00	7.96139	5.62746	5.56004	macs2Out_peak_80436
chr8	83166093	83166264	172	83166167	12.00	6.52959	4.24199	4.19911	macs2Out_peak_80438
chr8	83178982	83179092	111	83179049	6.00	5.87800	4.60012	3.57522	macs2Out_peak_80441
chr8	83189856	83190012	157	83189931	10.00	9.05169	6.15178	6.60321	macs2Out_peak_80442
chr8	83279121	83279231	111	83279141	6.00	7.03765	5.19028	4.67190	macs2Out_peak_80446
chr8	83442288	83442547	260	83442447	9.00	7.96139	5.62746	5.56004	macs2Out_peak_80450
chr8	83483111	83483234	124	83483144	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80452
chr8	83662512	83662623	112	83662577	7.00	7.28333	5.37490	4.90823	macs2Out_peak_80462
chr8	83715705	83715815	111	83715738	7.00	5.56228	4.36562	3.29369	macs2Out_peak_80470
chr8	83724855	83725024	170	83724952	10.00	9.58761	6.47325	7.12110	macs2Out_peak_80471
chr8	83859699	83859809	111	83859743	5.00	5.26310	4.22000	3.01012	macs2Out_peak_80486
chr8	84039164	84039290	127	84039246	11.00	9.41790	6.20989	6.95685	macs2Out_peak_80497
chr8	84042183	84042356	174	84042258	11.00	9.65447	6.35593	7.18532	macs2Out_peak_80498
chr8	84053897	84054007	111	84053946	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80500
chr8	84187527	84187693	167	84187611	11.00	8.82524	5.84084	6.38423	macs2Out_peak_80512
chr8	84192150	84192293	144	84192242	8.00	5.28518	4.07258	3.03094	macs2Out_peak_80513
chr8	84192934	84193044	111	84192981	14.00	7.44302	4.44392	5.06193	macs2Out_peak_80514
chr8	84202531	84202732	202	84202602	22.00	9.63346	4.34315	7.16508	macs2Out_peak_80516
chr8	84233195	84233305	111	84233229	10.00	5.45947	3.90016	3.19689	macs2Out_peak_80522
chr8	84256587	84256701	115	84256600	7.00	6.22067	4.77014	3.90326	macs2Out_peak_80526
chr8	84257196	84257355	160	84257294	6.00	5.23690	4.22986	2.98569	macs2Out_peak_80528
chr8	84390987	84391097	111	84391041	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80535
chr8	84528699	84528824	126	84528757	11.00	8.53259	5.65744	6.10194	macs2Out_peak_80542
chr8	84601516	84601649	134	84601587	9.00	9.59111	6.57160	7.12416	macs2Out_peak_80550
chr8	84603422	84603532	111	84603475	5.00	4.74608	3.94296	2.52009	macs2Out_peak_80551
chr8	84639196	84639323	128	84639233	7.00	6.93068	5.18168	4.58191	macs2Out_peak_80552
chr8	84677360	84677487	128	84677406	8.00	8.81431	6.18514	6.37353	macs2Out_peak_80558
chr8	84686816	84686967	152	84686889	18.00	9.63549	4.94586	7.16706	macs2Out_peak_80559
chr8	84706981	84707103	123	84707009	14.00	7.34028	4.38622	4.96336	macs2Out_peak_80565
chr8	84722957	84723114	158	84723039	5.00	4.59712	3.85852	2.37861	macs2Out_peak_80568
chr8	84723728	84723890	163	84723814	6.00	5.70245	4.50161	3.42598	macs2Out_peak_80569
chr8	84726020	84726135	116	84726101	8.00	8.22842	5.87161	5.81733	macs2Out_peak_80570
chr8	84745513	84745623	111	84745588	8.00	6.55295	4.88175	4.22163	macs2Out_peak_80573
chr8	84831545	84831696	152	84831594	7.00	6.49654	4.93340	4.16704	macs2Out_peak_80577
chr8	84832206	84832316	111	84832233	7.00	6.38313	4.86677	4.05875	macs2Out_peak_80578
chr8	84846892	84847118	227	84846955	12.00	8.18815	5.24977	5.77867	macs2Out_peak_80580
chr8	84871391	84871546	156	84871495	7.00	6.80021	5.10823	4.45735	macs2Out_peak_80584
chr8	84871914	84872024	111	84871942	5.00	4.64567	3.88626	2.42485	macs2Out_peak_80585
chr8	84945417	84945527	111	84945482	7.00	7.20952	5.33511	4.83718	macs2Out_peak_80594
chr8	84947292	84947418	127	84947347	9.00	9.68015	6.61989	7.20994	macs2Out_peak_80595
chr8	84966127	84966237	111	84966157	11.00	4.84802	3.39866	2.61729	macs2Out_peak_80596
chr8	85025645	85025806	162	85025711	15.00	8.74369	5.00344	6.30567	macs2Out_peak_80609
chr8	85036651	85037001	351	85036693	10.00	7.63060	5.26870	5.24220	macs2Out_peak_80612
chr8	85037994	85038173	180	85038079	11.00	9.03173	5.96985	6.58379	macs2Out_peak_80613
chr8	85060542	85060652	111	85060565	7.00	6.55489	4.96740	4.22311	macs2Out_peak_80616
chr8	85077127	85077243	117	85077182	13.00	7.59735	4.70462	5.21007	macs2Out_peak_80618
chr8	85115453	85115624	172	85115563	8.00	8.07750	5.78778	5.67196	macs2Out_peak_80625
chr8	85119887	85119997	111	85119911	6.00	6.80785	5.08204	4.46415	macs2Out_peak_80626
chr8	85174306	85174416	111	85174359	7.00	7.94643	5.71592	5.54579	macs2Out_peak_80630
chr8	85256773	85256883	111	85256850	5.00	5.61021	4.39142	3.33868	macs2Out_peak_80631
chr8	85299280	85299486	207	85299409	7.00	4.85825	3.91504	2.62638	macs2Out_peak_80634
chr8	85408055	85408199	145	85408129	9.00	9.68015	6.61989	7.20994	macs2Out_peak_80635
chr8	85421516	85421626	111	85421557	6.00	7.03765	5.19028	4.67190	macs2Out_peak_80637
chr8	85570604	85570742	139	85570697	8.00	8.81431	6.18514	6.37353	macs2Out_peak_80653
chr8	85699131	85699272	142	85699189	6.00	6.98376	5.16529	4.63255	macs2Out_peak_80656
chr8	85801482	85801592	111	85801537	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80660
chr8	85840869	85840979	111	85840943	12.00	8.50285	5.44503	6.07331	macs2Out_peak_80661
chr8	85992047	85992157	111	85992111	6.00	7.03765	5.19028	4.67190	macs2Out_peak_80664
chr8	86178847	86178957	111	86178893	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80667
chr8	86585189	86585320	132	86585274	6.00	6.72392	5.04141	4.38445	macs2Out_peak_80669
chr8	86585816	86585926	111	86585864	6.00	6.72392	5.04141	4.38445	macs2Out_peak_80670
chr8	86586434	86586574	141	86586520	8.00	9.30103	6.43041	6.84382	macs2Out_peak_80671
chr8	86745323	86745433	111	86745364	7.00	6.99806	5.21921	4.64614	macs2Out_peak_80677
chr8	86765208	86765326	119	86765251	11.00	8.34786	5.54145	5.93191	macs2Out_peak_80680
chr8	86768651	86768761	111	86768722	10.00	7.17062	4.97760	4.79998	macs2Out_peak_80682
chr8	86774817	86774941	125	86774875	11.00	9.47589	6.24577	7.01287	macs2Out_peak_80684
chr8	86807864	86807984	121	86807888	11.00	6.48071	4.37525	4.15255	macs2Out_peak_80689
chr8	86808407	86808534	128	86808484	12.00	7.35806	4.73985	4.98051	macs2Out_peak_80690
chr8	86810867	86810977	111	86810955	12.00	8.07555	5.18011	5.67046	macs2Out_peak_80691
chr8	86847678	86847788	111	86847742	11.00	8.72550	5.77840	6.28808	macs2Out_peak_80694
chr8	86903508	86903627	120	86903578	9.00	5.96770	4.37139	3.66169	macs2Out_peak_80711
chr8	87700246	87700361	116	87700282	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80715
chr8	88096372	88096482	111	88096437	10.00	7.13137	4.95272	4.76218	macs2Out_peak_80718
chr8	88139372	88139482	111	88139404	10.00	8.10089	5.56455	5.69445	macs2Out_peak_80721
chr8	88161536	88161690	155	88161634	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80724
chr8	88190549	88190882	334	88190784	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80726
chr8	88206612	88206724	113	88206676	10.00	8.98927	6.11383	6.54304	macs2Out_peak_80729
chr8	88207538	88207709	172	88207615	10.00	8.74855	5.96659	6.31021	macs2Out_peak_80730
chr8	88255670	88255780	111	88255720	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80734
chr8	88294035	88294256	222	88294100	18.00	8.23549	4.24647	5.82403	macs2Out_peak_80745
chr8	88361489	88361660	172	88361571	11.00	7.67938	5.12142	5.28960	macs2Out_peak_80749
chr8	88520991	88521101	111	88521039	6.00	6.56337	4.96208	4.23078	macs2Out_peak_80754
chr8	88617395	88617505	111	88617441	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80755
chr8	88626558	88626770	213	88626616	8.00	8.46773	6.00200	6.03887	macs2Out_peak_80756
chr8	88655450	88655560	111	88655473	14.00	6.74480	4.05701	4.40430	macs2Out_peak_80761
chr8	88702895	88703023	129	88702970	11.00	9.71560	6.39352	7.24440	macs2Out_peak_80770
chr8	90379165	90379378	214	90379273	8.00	8.55125	6.04676	6.11969	macs2Out_peak_80772
chr8	90391590	90391724	135	90391647	8.00	7.93283	5.70632	5.53302	macs2Out_peak_80774
chr8	90794120	90794246	127	90794182	11.00	8.62799	5.71728	6.19421	macs2Out_peak_80775
chr8	90795719	90795829	111	90795749	10.00	7.76596	5.35410	5.37284	macs2Out_peak_80777
chr8	90840430	90840582	153	90840524	17.00	9.26675	4.92759	6.81067	macs2Out_peak_80784
chr8	90861579	90861696	118	90861630	8.00	5.99167	4.52739	3.68472	macs2Out_peak_80787
chr8	90863662	90863810	149	90863732	9.00	8.65592	6.04266	6.22075	macs2Out_peak_80788
chr8	90887304	90887440	137	90887378	9.00	8.26145	5.80889	5.84875	macs2Out_peak_80793
chr8	90894341	90894451	111	90894356	5.00	5.68629	4.42739	3.41113	macs2Out_peak_80794
chr8	90907728	90907870	143	90907799	10.00	7.90609	5.44231	5.50715	macs2Out_peak_80795
chr8	90908138	90908366	229	90908204	8.00	5.83702	4.42848	3.53624	macs2Out_peak_80796
chr8	90965622	90965740	119	90965647	12.00	7.11294	4.59121	4.74447	macs2Out_peak_80804
chr8	91369821	91369950	130	91369861	8.00	9.30103	6.43041	6.84382	macs2Out_peak_80822
chr8	91494021	91494209	189	91494112	8.00	9.40682	6.48181	6.94605	macs2Out_peak_80828
chr8	91507970	91508119	150	91508033	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80831
chr8	91904430	91904576	147	91904488	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80834
chr8	92357661	92357771	111	92357700	8.00	4.51136	3.57044	2.29705	macs2Out_peak_80838
chr8	92853713	92853831	119	92853761	22.00	8.89081	4.03056	6.44787	macs2Out_peak_80848
chr8	93310021	93310131	111	93310031	5.00	5.73218	4.44881	3.43616	macs2Out_peak_80855
chr8	94011146	94011293	148	94011208	10.00	8.57679	5.86073	6.14476	macs2Out_peak_80860
chr8	94033024	94033141	118	94033078	16.00	8.87072	4.89166	6.42838	macs2Out_peak_80861
chr8	94118763	94118914	152	94118820	12.00	9.44785	6.03416	6.98550	macs2Out_peak_80865
chr8	94148433	94148544	112	94148471	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80869
chr8	94156670	94156780	111	94156698	5.00	5.73218	4.44881	3.43616	macs2Out_peak_80870
chr8	94177927	94178195	269	94178036	14.00	8.48168	5.04066	6.05252	macs2Out_peak_80871
chr8	94199536	94199720	185	94199612	6.00	4.61083	3.84320	2.39136	macs2Out_peak_80877
chr8	94214673	94214822	150	94214750	9.00	7.52625	5.35963	5.14200	macs2Out_peak_80880
chr8	94267565	94267716	152	94267624	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80883
chr8	94333503	94333613	111	94333545	6.00	6.72392	5.04141	4.38445	macs2Out_peak_80885
chr8	94397450	94397613	164	94397504	5.00	5.13764	4.15512	2.89125	macs2Out_peak_80895
chr8	94398600	94398781	182	94398695	8.00	8.81431	6.18514	6.37353	macs2Out_peak_80896
chr8	94415388	94415533	146	94415476	10.00	8.57679	5.86073	6.14476	macs2Out_peak_80897
chr8	94434160	94434371	212	94434229	11.00	8.92728	5.90464	6.48323	macs2Out_peak_80901
chr8	94458042	94458170	129	94458088	8.00	8.30640	5.91444	5.89205	macs2Out_peak_80904
chr8	94459398	94459529	132	94459479	8.00	8.00441	5.74676	5.60152	macs2Out_peak_80905
chr8	94485968	94486156	189	94486052	9.00	9.59111	6.57160	7.12416	macs2Out_peak_80906
chr8	94528253	94528397	145	94528315	13.00	9.29374	5.73066	6.83724	macs2Out_peak_80908
chr8	94570180	94570290	111	94570217	6.00	6.89441	5.12333	4.54714	macs2Out_peak_80914
chr8	94666548	94666673	126	94666603	6.00	6.06595	4.70304	3.75556	macs2Out_peak_80919
chr8	94667205	94667315	111	94667289	5.00	4.96148	4.06146	2.72431	macs2Out_peak_80920
chr8	94702924	94703044	121	94703000	9.00	6.91333	4.97488	4.56508	macs2Out_peak_80923
chr8	94772073	94772183	111	94772116	6.00	7.03765	5.19028	4.67190	macs2Out_peak_80926
chr8	94778700	94778814	115	94778732	11.00	9.08490	6.00300	6.63567	macs2Out_peak_80927
chr8	94803608	94803743	136	94803652	20.00	9.28859	4.46106	6.83225	macs2Out_peak_80932
chr8	94825195	94825309	115	94825232	7.00	6.93068	5.18168	4.58191	macs2Out_peak_80936
chr8	94838155	94838619	465	94838249	10.00	9.24474	6.26852	6.78968	macs2Out_peak_80937
chr8	94922044	94922154	111	94922123	9.00	8.01952	5.66284	5.61628	macs2Out_peak_80943
chr8	94995667	94995785	119	94995737	13.00	9.37907	5.78321	6.91940	macs2Out_peak_80948
chr8	95001867	95001978	112	95001900	12.00	6.71518	4.35234	4.37666	macs2Out_peak_80950
chr8	95037061	95037243	183	95037146	11.00	9.71560	6.39352	7.24440	macs2Out_peak_80954
chr8	95107447	95107609	163	95107537	7.00	8.40048	5.93174	5.97408	macs2Out_peak_80958
chr8	95141751	95141873	123	95141802	13.00	8.62246	5.31976	6.18908	macs2Out_peak_80961
chr8	95210142	95210319	178	95210224	8.00	8.55125	6.04676	6.11969	macs2Out_peak_80966
chr8	95294362	95294472	111	95294438	9.00	8.72580	6.08347	6.28808	macs2Out_peak_80972
chr8	95428234	95428421	188	95428344	11.00	8.87597	5.87257	6.43343	macs2Out_peak_80980
chr8	95489537	95489689	153	95489601	7.00	7.35895	5.41528	4.98086	macs2Out_peak_80983
chr8	95634357	95634490	134	95634421	9.00	6.38988	4.64166	4.06514	macs2Out_peak_80985
chr8	95784099	95784317	219	95784205	8.00	8.81431	6.18514	6.37353	macs2Out_peak_80987
chr8	100253200	100253310	111	100253263	6.00	7.03765	5.19028	4.67190	macs2Out_peak_80999
chr8	104051029	104051155	127	104051090	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81005
chr8	104088444	104088597	154	104088514	8.00	8.90650	6.23269	6.46291	macs2Out_peak_81006
chr8	104091588	104091698	111	104091629	6.00	6.19900	4.77425	3.88251	macs2Out_peak_81007
chr8	104099426	104099579	154	104099485	8.00	8.81431	6.18514	6.37353	macs2Out_peak_81008
chr8	104116643	104116756	114	104116695	10.00	9.24474	6.26852	6.78968	macs2Out_peak_81010
chr8	104302954	104303064	111	104303009	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81021
chr8	104353363	104353480	118	104353440	7.00	6.67507	5.03683	4.33775	macs2Out_peak_81031
chr8	104427805	104427934	130	104427878	6.00	6.98376	5.16529	4.63255	macs2Out_peak_81035
chr8	104442934	104443110	177	104443040	12.00	8.58502	5.49613	6.15259	macs2Out_peak_81038
chr8	104448912	104449022	111	104448971	6.00	7.03765	5.19028	4.67190	macs2Out_peak_81039
chr8	104591739	104591849	111	104591782	7.00	4.22055	3.49711	2.05700	macs2Out_peak_81045
chr8	104897268	104897406	139	104897322	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81050
chr8	105237566	105237758	193	105237648	5.00	5.73218	4.44881	3.43616	macs2Out_peak_81058
chr8	105303563	105303725	163	105303631	7.00	7.43644	5.45628	5.05544	macs2Out_peak_81066
chr8	105316228	105316338	111	105316250	9.00	7.52625	5.35963	5.14200	macs2Out_peak_81067
chr8	105384340	105384524	185	105384436	6.00	7.03765	5.19028	4.67190	macs2Out_peak_81075
chr8	105476972	105477082	111	105477055	8.00	6.60042	4.91132	4.26666	macs2Out_peak_81084
chr8	105497032	105497157	126	105497064	8.00	5.65380	4.31076	3.38026	macs2Out_peak_81086
chr8	105500038	105500165	128	105500057	8.00	4.48720	3.55478	2.27982	macs2Out_peak_81087
chr8	105515286	105515396	111	105515353	7.00	6.93068	5.18168	4.58191	macs2Out_peak_81090
chr8	105566183	105566314	132	105566236	12.00	6.63462	4.30435	4.29960	macs2Out_peak_81101
chr8	105567007	105567117	111	105567064	12.00	6.66130	4.32023	4.32473	macs2Out_peak_81102
chr8	105596472	105596582	111	105596489	7.00	6.43930	4.89986	4.11237	macs2Out_peak_81103
chr8	105606619	105606743	125	105606686	15.00	9.15706	5.23989	6.70526	macs2Out_peak_81106
chr8	105613986	105614177	192	105614096	8.00	6.28176	4.71155	3.96139	macs2Out_peak_81109
chr8	105701052	105701200	149	105701095	9.00	8.38847	5.88478	5.97097	macs2Out_peak_81116
chr8	105758518	105758787	270	105758621	7.00	7.51590	5.49790	5.13210	macs2Out_peak_81120
chr8	105766683	105766793	111	105766694	5.00	5.32850	4.25321	3.07225	macs2Out_peak_81121
chr8	105806142	105806296	155	105806226	9.00	7.57794	5.39171	5.19198	macs2Out_peak_81125
chr8	105854728	105854838	111	105854807	15.00	8.27570	4.74018	5.86260	macs2Out_peak_81133
chr8	105900270	105900530	261	105900400	7.00	7.59743	5.54017	5.21007	macs2Out_peak_81137
chr8	105907368	105907526	159	105907439	8.00	9.19826	6.37981	6.74431	macs2Out_peak_81138
chr8	105976999	105977109	111	105977063	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81145
chr8	105991726	105991836	111	105991759	19.00	7.24777	3.66898	4.87414	macs2Out_peak_81148
chr8	106006557	106006678	122	106006589	12.00	7.26450	4.68300	4.89048	macs2Out_peak_81152
chr8	106007155	106007267	113	106007203	11.00	6.42355	4.34012	4.09736	macs2Out_peak_81153
chr8	106007331	106007459	129	106007399	12.00	7.32665	4.72075	4.95011	macs2Out_peak_81154
chr8	106060072	106060223	152	106060152	15.00	7.12942	4.11734	4.76042	macs2Out_peak_81158
chr8	106106298	106106416	119	106106341	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81160
chr8	106140962	106141124	163	106141042	15.00	8.50446	4.86825	6.07484	macs2Out_peak_81162
chr8	106146161	106146272	112	106146221	17.00	7.98561	4.26641	5.58381	macs2Out_peak_81164
chr8	106149975	106150107	133	106150036	23.00	9.36658	4.10987	6.90728	macs2Out_peak_81166
chr8	106169035	106169201	167	106169138	8.00	6.19617	4.65742	3.88043	macs2Out_peak_81170
chr8	106210094	106210232	139	106210162	7.00	4.85825	3.91504	2.62638	macs2Out_peak_81172
chr8	106307498	106307608	111	106307522	6.00	6.56337	4.96208	4.23078	macs2Out_peak_81175
chr8	106381123	106381233	111	106381144	7.00	6.67507	5.03683	4.33775	macs2Out_peak_81184
chr8	106387530	106387657	128	106387586	15.00	7.71964	4.43398	5.32824	macs2Out_peak_81185
chr8	106403296	106403470	175	106403371	6.00	6.13165	4.73837	3.81811	macs2Out_peak_81189
chr8	106415459	106415625	167	106415557	22.00	9.00571	4.07816	6.55883	macs2Out_peak_81192
chr8	106433051	106433170	120	106433116	6.00	7.03765	5.19028	4.67190	macs2Out_peak_81194
chr8	106465870	106465980	111	106465932	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81195
chr8	106603162	106603280	119	106603206	10.00	9.17940	6.22912	6.72647	macs2Out_peak_81209
chr8	106606796	106606940	145	106606846	10.00	5.90807	4.17981	3.60457	macs2Out_peak_81210
chr8	106617634	106617782	149	106617702	8.00	8.72444	6.13832	6.28721	macs2Out_peak_81214
chr8	106619782	106619893	112	106619870	8.00	8.30640	5.91444	5.89205	macs2Out_peak_81215
chr8	106656804	106656937	134	106656864	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81219
chr8	106701435	106701548	114	106701481	10.00	6.83103	4.76232	4.48660	macs2Out_peak_81222
chr8	106819292	106819455	164	106819385	8.00	6.32542	4.73909	4.00384	macs2Out_peak_81225
chr8	106893140	106893250	111	106893170	6.00	6.06595	4.70304	3.75556	macs2Out_peak_81229
chr8	106902017	106902129	113	106902091	7.00	8.23594	5.85523	5.82403	macs2Out_peak_81231
chr8	106952561	106952690	130	106952645	13.00	7.36570	4.56830	4.98753	macs2Out_peak_81235
chr8	106987140	106987251	112	106987170	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81243
chr8	106992589	106992729	141	106992650	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81244
chr8	107048178	107048301	124	107048197	9.00	7.47528	5.32793	5.09285	macs2Out_peak_81247
chr8	107095794	107095906	113	107095816	9.00	6.62190	4.78973	4.28715	macs2Out_peak_81251
chr8	107116164	107116274	111	107116223	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81255
chr8	107269746	107269943	198	107269855	6.00	5.70245	4.50161	3.42598	macs2Out_peak_81262
chr8	107324249	107324461	213	107324352	4.00	4.49273	3.70734	2.27982	macs2Out_peak_81268
chr8	107403318	107403535	218	107403339	5.00	5.19952	4.18731	2.94983	macs2Out_peak_81270
chr8	107403763	107403897	135	107403811	6.00	6.33894	4.84765	4.01614	macs2Out_peak_81271
chr8	107436569	107436687	119	107436617	13.00	9.33622	5.75682	6.87767	macs2Out_peak_81274
chr8	107452879	107453079	201	107452922	7.00	6.43930	4.89986	4.11237	macs2Out_peak_81276
chr8	107576913	107577046	134	107576999	9.00	8.51986	5.96267	6.08970	macs2Out_peak_81285
chr8	107714152	107714262	111	107714213	6.00	7.03765	5.19028	4.67190	macs2Out_peak_81288
chr8	108393414	108393526	113	108393510	7.00	7.59743	5.54017	5.21007	macs2Out_peak_81293
chr8	108576837	108576976	140	108576898	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81296
chr8	108595831	108595980	150	108595911	7.00	7.85550	5.67094	5.45858	macs2Out_peak_81297
chr8	108730122	108730254	133	108730152	8.00	8.30640	5.91444	5.89205	macs2Out_peak_81309
chr8	108766624	108766752	129	108766706	14.00	9.58914	5.69974	7.12254	macs2Out_peak_81316
chr8	108821448	108821597	150	108821502	5.00	5.26310	4.22000	3.01012	macs2Out_peak_81319
chr8	108860100	108860321	222	108860228	9.00	9.33548	6.43087	6.87704	macs2Out_peak_81321
chr8	108870919	108871029	111	108870965	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81323
chr8	108894307	108894438	132	108894392	6.00	7.03765	5.19028	4.67190	macs2Out_peak_81325
chr8	109592510	109592673	164	109592591	8.00	8.72444	6.13832	6.28721	macs2Out_peak_81334
chr8	109595937	109596047	111	109596001	7.00	7.35895	5.41528	4.98086	macs2Out_peak_81335
chr8	109608299	109608450	152	109608354	9.00	7.13702	5.11614	4.76744	macs2Out_peak_81336
chr8	109614590	109614739	150	109614676	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81338
chr8	109664117	109664229	113	109664180	7.00	8.40048	5.93174	5.97408	macs2Out_peak_81339
chr8	109694035	109694159	125	109694067	10.00	5.79728	4.11046	3.49841	macs2Out_peak_81345
chr8	109736992	109737102	111	109737017	5.00	5.26310	4.22000	3.01012	macs2Out_peak_81350
chr8	109737262	109737372	111	109737308	6.00	6.56337	4.96208	4.23078	macs2Out_peak_81351
chr8	109737801	109737911	111	109737879	6.00	6.56337	4.96208	4.23078	macs2Out_peak_81352
