PeakID	chr	start	end	strand	NormalizedTagCount	focusratio	findPeaksScore	FoldChangevsLocal	p-valuevsLocal	ClonalFoldChange
chr19-2224	chr19	58175692	58175860	+	9.10	0.650	13.000000	14.35	1.79e-11	0.89
chr19-2505	chr19	58280993	58281161	+	9.10	0.522	12.000000	13.12	5.30e-11	0.89
chr20-678	chr20	536574	536742	+	9.10	0.933	12.000000	19.02	5.76e-13	0.97
chr20-791	chr20	4573334	4573502	+	9.10	0.714	11.000000	16.19	4.16e-12	0.97
chr20-813	chr20	33754190	33754358	+	9.10	0.944	11.000000	14.92	1.12e-11	1.07
chr20-990	chr20	50907806	50907974	+	9.10	0.867	10.000000	16.19	4.16e-12	1.07
chr21-399	chr21	16662941	16663109	+	9.10	0.750	12.000000	12.90	7.01e-11	0.89
chr21-408	chr21	34305207	34305375	+	9.10	0.875	12.000000	14.35	1.79e-11	0.89
chr22-1954	chr22	18243375	18243543	+	9.10	0.867	11.000000	15.85	5.37e-12	0.97
chr22-2622	chr22	40411482	40411650	+	9.10	0.933	10.000000	14.92	1.12e-11	1.07
chr22-2244	chr22	47291736	47291904	+	9.10	0.875	11.000000	14.92	1.12e-11	0.97
chrX-510	chrX	2723068	2723236	+	9.10	0.824	12.000000	26.23	1.06e-14	0.97
chrX-511	chrX	7895354	7895522	+	9.10	0.682	12.000000	12.90	7.01e-11	0.89
chrX-661	chrX	15598118	15598286	+	9.10	0.933	10.000000	16.91	2.44e-12	1.07
chrX-518	chrX	37208564	37208732	+	9.10	0.778	12.000000	14.35	1.79e-11	0.89
chrX-519	chrX	37765018	37765186	+	9.10	0.812	12.000000	22.38	7.71e-14	0.89
chrX-520	chrX	38629501	38629669	+	9.10	0.824	12.000000	15.85	5.37e-12	0.97
chrX-466	chrX	39615077	39615245	+	9.10	0.824	13.000000	13.83	2.80e-11	0.89
chrX-527	chrX	46696056	46696224	+	9.10	0.700	12.000000	14.92	1.12e-11	0.89
chrX-478	chrX	48858474	48858642	+	9.10	0.737	13.000000	16.19	4.16e-12	0.89
chrX-538	chrX	52963805	52963973	+	9.10	0.810	12.000000	16.54	3.20e-12	0.89
chrX-428	chrX	52964283	52964451	+	9.10	0.667	14.000000	16.54	3.20e-12	0.82
chrX-429	chrX	54466784	54466952	+	9.10	0.842	14.000000	17.29	1.86e-12	0.82
chrX-480	chrX	55478486	55478654	+	9.10	0.750	13.000000	36.23	1.83e-16	0.82
chrX-486	chrX	67867555	67867723	+	9.10	0.609	13.000000	14.09	2.24e-11	0.97
chrX-682	chrX	68042510	68042678	+	9.10	0.867	10.000000	20.02	3.06e-13	1.07
chrX-611	chrX	89708962	89709130	+	9.10	0.800	11.000000	16.54	3.20e-12	0.97
chrX-560	chrX	119602915	119603083	+	9.10	0.762	12.000000	18.56	7.80e-13	0.97
chrX-492	chrX	130700011	130700179	+	9.10	0.789	13.000000	21.74	1.11e-13	0.89
chrX-705	chrX	135930098	135930266	+	9.10	0.762	10.000000	20.56	2.20e-13	1.07
chrX-630	chrX	149009821	149009989	+	9.10	0.739	11.000000	16.19	4.16e-12	0.97
chrX-635	chrX	152647460	152647628	+	9.10	0.722	11.000000	13.59	3.48e-11	0.97
chrX-573	chrX	154664774	154664942	+	9.10	0.850	12.000000	27.17	6.85e-15	1.07
chr1-3199	chr1	5574761	5574929	+	8.40	0.923	12.000000	14.05	1.34e-10	0.81
chr1-3726	chr1	17222981	17223149	+	8.40	0.857	11.000000	15.61	4.13e-11	0.97
chr1-3334	chr1	37008741	37008909	+	8.40	0.941	12.000000	14.05	1.34e-10	0.97
chr1-3360	chr1	51537881	51538049	+	8.40	0.800	12.000000	14.94	6.73e-11	0.81
chr1-3899	chr1	67382148	67382316	+	8.40	0.867	11.000000	16.33	2.48e-11	0.89
chr1-4654	chr1	95688742	95688910	+	8.40	0.765	10.000000	18.98	4.52e-12	0.97
chr1-4686	chr1	113368959	113369127	+	8.40	0.733	10.000000	15.27	5.29e-11	0.97
chr1-3983	chr1	153438360	153438528	+	8.40	0.824	11.000000	20.66	1.73e-12	0.89
chr1-3460	chr1	160914925	160915093	+	8.40	0.812	12.000000	18.48	6.12e-12	0.89
chr1-6117	chr1	197564412	197564580	+	8.40	0.867	9.000000	15.61	4.13e-11	1.22
chr1-3483	chr1	198119572	198119740	+	8.40	0.800	12.000000	15.27	5.29e-11	0.81
chr1-3088	chr1	203889734	203889902	+	8.40	0.882	13.000000	15.96	3.21e-11	0.81
chr1-4877	chr1	209381025	209381193	+	8.40	0.765	10.000000	13.01	3.16e-10	1.08
chr1-4893	chr1	214638050	214638218	+	8.40	0.800	10.000000	14.63	8.52e-11	0.97
chr1-3549	chr1	238027658	238027826	+	8.40	0.812	12.000000	15.27	5.29e-11	0.89
chr1-3551	chr1	243100140	243100308	+	8.40	0.706	12.000000	13.77	1.68e-10	0.81
chr1-4993	chr1	243265002	243265170	+	8.40	0.824	10.000000	39.02	1.10e-15	1.08
chr1-5000	chr1	245906296	245906464	+	8.40	0.545	10.000000	13.51	2.08e-10	1.08
chr1-4146	chr1	249232482	249232650	+	8.40	0.933	11.000000	140.46	2.90e-22	1.08
chr2-1572	chr2	6913365	6913533	+	8.40	0.722	12.000000	13.25	2.57e-10	0.89
chr2-2031	chr2	20001193	20001361	+	8.40	0.857	10.000000	13.51	2.08e-10	0.97
chr2-2079	chr2	44576782	44576950	+	8.40	0.857	10.000000	14.05	1.34e-10	0.97
chr2-1830	chr2	58916044	58916212	+	8.40	0.688	11.000000	18.98	4.52e-12	0.89
chr2-2120	chr2	71454177	71454345	+	8.40	0.722	10.000000	13.25	2.57e-10	0.97
chr2-1648	chr2	96658247	96658415	+	8.40	0.778	12.000000	39.02	1.10e-15	1.08
chr2-2543	chr2	106269867	106270035	+	8.40	0.750	9.000000	15.27	5.29e-11	1.08
chr2-1667	chr2	120135343	120135511	+	8.40	0.733	12.000000	17.56	1.10e-11	0.81
chr2-1379	chr2	130345016	130345184	+	8.40	0.778	14.000000	17.56	1.10e-11	0.81
chr2-1515	chr2	135761898	135762066	+	8.40	0.812	13.000000	18.01	8.22e-12	0.81
chr2-1518	chr2	137191912	137192080	+	8.40	0.636	13.000000	14.94	6.73e-11	0.81
chr2-2254	chr2	191427956	191428124	+	8.40	0.812	10.000000	15.27	5.29e-11	0.97
chr2-1540	chr2	196467543	196467711	+	8.40	0.722	13.000000	21.28	1.23e-12	0.81
chr2-1544	chr2	203086698	203086866	+	8.40	0.850	13.000000	18.48	6.12e-12	0.81
chr2-1548	chr2	210852829	210852997	+	8.40	0.882	13.000000	15.27	5.29e-11	0.81
chr2-2707	chr2	219507235	219507403	+	8.40	0.857	9.000000	14.05	1.34e-10	1.08
chr2-1730	chr2	223520526	223520694	+	8.40	0.773	12.000000	13.51	2.08e-10	0.89
chr2-1733	chr2	226467051	226467219	+	8.40	0.929	12.000000	21.95	8.63e-13	0.81
chr2-1991	chr2	238110817	238110985	+	8.40	0.941	11.000000	20.66	1.73e-12	0.89
chr2-1747	chr2	239276372	239276540	+	8.40	0.875	12.000000	13.51	2.08e-10	0.89
chr3-2151	chr3	58885325	58885493	+	8.40	0.842	9.000000	14.63	8.52e-11	1.08
chr3-1818	chr3	98594549	98594717	+	8.40	0.706	10.000000	17.56	1.10e-11	0.97
chr3-1821	chr3	110239969	110240137	+	8.40	0.867	10.000000	18.48	6.12e-12	1.08
chr3-2189	chr3	124515449	124515617	+	8.40	0.812	9.000000	15.27	5.29e-11	1.08
chr3-1848	chr3	129512897	129513065	+	8.40	0.667	10.000000	18.48	6.12e-12	1.08
chr3-1584	chr3	134319790	134319958	+	8.40	0.867	11.000000	20.66	1.73e-12	0.89
chr3-1620	chr3	186361480	186361648	+	8.40	0.929	11.000000	15.61	4.13e-11	0.89
chr3-1425	chr3	192958999	192959167	+	8.40	0.700	12.000000	13.77	1.68e-10	0.81
chr4-1245	chr4	2723248	2723416	+	8.40	0.765	9.000000	15.27	5.29e-11	1.08
chr4-807	chr4	3957252	3957420	+	8.40	0.583	12.000000	24.22	2.79e-13	0.89
chr4-938	chr4	18108352	18108520	+	8.40	0.812	11.000000	13.01	3.16e-10	0.97
chr4-1323	chr4	26703487	26703655	+	8.40	0.857	9.000000	24.22	2.79e-13	1.08
chr4-830	chr4	71520288	71520456	+	8.40	0.700	12.000000	13.01	3.16e-10	0.97
chr4-1122	chr4	81345513	81345681	+	8.40	0.684	10.000000	13.01	3.16e-10	0.97
chr4-839	chr4	84031656	84031824	+	8.40	0.800	12.000000	15.96	3.21e-11	0.81
chr4-677	chr4	129708951	129709119	+	8.40	0.750	14.000000	15.96	3.21e-11	0.81
chr4-1154	chr4	147328913	147329081	+	8.40	0.867	10.000000	21.28	1.23e-12	0.97
chr4-861	chr4	147866936	147867104	+	8.40	0.889	12.000000	17.56	1.10e-11	0.97
chr4-868	chr4	175041624	175041792	+	8.40	0.933	12.000000	15.61	4.13e-11	0.81
chr4-771	chr4	175750366	175750534	+	8.40	0.867	13.000000	14.05	1.34e-10	0.81
chr4-875	chr4	186007301	186007469	+	8.40	0.765	12.000000	13.25	2.57e-10	0.81
chr4-1001	chr4	191003142	191003310	+	8.40	0.867	11.000000	234.10	6.53e-25	0.97
chr5-1204	chr5	37379236	37379404	+	8.40	0.750	11.000000	18.01	8.22e-12	0.89
chr5-1401	chr5	55488191	55488359	+	8.40	0.750	10.000000	19.51	3.31e-12	0.97
chr5-1412	chr5	73928101	73928269	+	8.40	0.650	10.000000	13.51	2.08e-10	0.97
chr5-1219	chr5	75476930	75477098	+	8.40	0.882	11.000000	13.01	3.16e-10	0.97
chr5-1224	chr5	80490918	80491086	+	8.40	0.789	11.000000	14.94	6.73e-11	0.97
chr5-1013	chr5	93430819	93430987	+	8.40	0.824	13.000000	15.96	3.21e-11	0.81
chr5-1436	chr5	107606981	107607149	+	8.40	0.923	10.000000	14.63	8.52e-11	0.97
chr5-1112	chr5	110866038	110866206	+	8.40	0.750	12.000000	14.05	1.34e-10	0.81
chr5-1237	chr5	126479496	126479664	+	8.40	0.929	11.000000	26.01	1.22e-13	0.89
chr5-1523	chr5	173959612	173959780	+	8.40	0.800	10.000000	15.27	5.29e-11	0.97
chr6-1883	chr6	25652344	25652512	+	8.40	0.875	11.000000	14.05	1.34e-10	0.89
chr6-1657	chr6	26357949	26358117	+	8.40	0.923	12.000000	13.51	2.08e-10	0.81
chr6-1677	chr6	31334819	31334987	+	8.40	0.765	12.000000	16.33	2.48e-11	0.89
chr6-1448	chr6	84152549	84152717	+	8.40	0.944	14.000000	29.26	3.13e-14	0.81
chr6-2383	chr6	108249911	108250079	+	8.40	0.923	10.000000	13.25	2.57e-10	0.97
chr6-2392	chr6	122003984	122004152	+	8.40	0.857	10.000000	14.94	6.73e-11	0.97
chr6-2063	chr6	138330020	138330188	+	8.40	0.923	11.000000	13.01	3.16e-10	0.89
chr6-3028	chr6	155444795	155444963	+	8.40	0.857	9.000000	14.05	1.34e-10	1.08
chr6-1625	chr6	164767807	164767975	+	8.40	0.667	13.000000	16.72	1.90e-11	0.89
chr7-1807	chr7	1231819	1231987	+	8.40	0.923	11.000000	14.05	1.34e-10	0.89
chr7-2149	chr7	5452658	5452826	+	8.40	0.800	10.000000	13.77	1.68e-10	0.97
chr7-1614	chr7	33935039	33935207	+	8.40	0.765	12.000000	17.56	1.10e-11	0.81
chr7-1630	chr7	63386646	63386814	+	8.40	0.857	12.000000	14.33	1.07e-10	0.81
chr7-2226	chr7	64974324	64974492	+	8.40	0.765	10.000000	15.61	4.13e-11	0.97
chr7-1873	chr7	72276445	72276613	+	8.40	0.833	11.000000	19.51	3.31e-12	0.97
chr7-2286	chr7	98460836	98461004	+	8.40	0.800	10.000000	13.01	3.16e-10	0.97
chr7-1958	chr7	121957176	121957344	+	8.40	0.765	11.000000	16.72	1.90e-11	0.97
chr7-1729	chr7	138058985	138059153	+	8.40	0.800	12.000000	14.05	1.34e-10	0.89
chr8-937	chr8	2126399	2126567	+	8.40	0.867	12.000000	18.01	8.22e-12	0.89
chr8-1056	chr8	2743534	2743702	+	8.40	0.750	11.000000	13.01	3.16e-10	0.89
chr8-1060	chr8	9149339	9149507	+	8.40	0.765	11.000000	18.48	6.12e-12	0.97
chr8-943	chr8	9221094	9221262	+	8.40	0.750	12.000000	15.61	4.13e-11	0.89
chr8-946	chr8	11807171	11807339	+	8.40	0.667	12.000000	14.33	1.07e-10	0.81
chr8-842	chr8	11843809	11843977	+	8.40	0.875	13.000000	16.33	2.48e-11	0.81
chr8-1445	chr8	17124025	17124193	+	8.40	0.789	9.000000	13.01	3.16e-10	1.22
chr8-1475	chr8	23526240	23526408	+	8.40	0.812	9.000000	13.25	2.57e-10	1.22
chr8-981	chr8	49379281	49379449	+	8.40	0.882	12.000000	13.51	2.08e-10	0.89
chr8-1116	chr8	67351215	67351383	+	8.40	0.923	11.000000	13.01	3.16e-10	0.89
chr8-1559	chr8	74755198	74755366	+	8.40	0.846	9.000000	21.95	8.63e-13	1.08
chr8-1002	chr8	95003760	95003928	+	8.40	0.842	12.000000	13.77	1.68e-10	0.89
chr8-1011	chr8	104123783	104123951	+	8.40	0.929	12.000000	16.72	1.90e-11	0.81
chr9-1618	chr9	27573276	27573444	+	8.40	0.867	11.000000	15.96	3.21e-11	0.97
chr9-1633	chr9	71123558	71123726	+	8.40	0.923	11.000000	22.65	6.00e-13	0.89
chr9-1904	chr9	90025493	90025661	+	8.40	0.857	10.000000	22.65	6.00e-13	0.97
chr9-1642	chr9	94724366	94724534	+	8.40	0.812	11.000000	14.05	1.34e-10	0.89
chr9-1643	chr9	95571480	95571648	+	8.40	0.867	11.000000	17.56	1.10e-11	0.97
chr9-1644	chr9	95640308	95640476	+	8.40	0.923	11.000000	23.41	4.12e-13	0.89
chr9-1651	chr9	98024283	98024451	+	8.40	0.875	11.000000	22.65	6.00e-13	0.97
chr9-1483	chr9	115818888	115819056	+	8.40	0.611	12.000000	17.13	1.45e-11	0.81
chr9-1667	chr9	117379447	117379615	+	8.40	0.800	11.000000	13.77	1.68e-10	0.89
chr9-1798	chr9	134340152	134340320	+	8.40	0.750	11.000000	14.94	6.73e-11	0.89
chr9-1803	chr9	134989600	134989768	+	8.40	0.929	11.000000	15.96	3.21e-11	0.89
chr10-1203	chr10	575941	576109	+	8.40	0.706	11.000000	13.77	1.68e-10	0.89
chr10-970	chr10	9867505	9867673	+	8.40	0.833	13.000000	13.77	1.68e-10	0.81
chr10-1232	chr10	23183743	23183911	+	8.40	0.722	11.000000	22.65	6.00e-13	0.97
chr10-1473	chr10	49541987	49542155	+	8.40	0.923	10.000000	13.01	3.16e-10	0.97
chr10-1169	chr10	95753438	95753606	+	8.40	0.889	12.000000	31.92	1.14e-14	0.97
chr10-1608	chr10	104582052	104582220	+	8.40	0.824	10.000000	19.51	3.31e-12	0.97
chr10-1361	chr10	104614074	104614242	+	8.40	0.812	11.000000	16.72	1.90e-11	0.89
chr10-1183	chr10	105517579	105517747	+	8.40	0.765	12.000000	14.63	8.52e-11	0.81
chr10-1043	chr10	120101598	120101766	+	8.40	0.739	13.000000	14.94	6.73e-11	0.81
chr10-1045	chr10	123368216	123368384	+	8.40	0.773	13.000000	16.33	2.48e-11	0.81
chr11-1340	chr11	18512757	18512925	+	8.40	0.750	13.000000	14.05	1.34e-10	0.81
chr11-1949	chr11	19316085	19316253	+	8.40	0.800	10.000000	19.51	3.31e-12	1.08
chr11-2368	chr11	27264243	27264411	+	8.40	0.800	9.000000	15.61	4.13e-11	1.08
chr11-1724	chr11	62078719	62078887	+	8.40	0.765	11.000000	14.05	1.34e-10	0.89
chr11-2523	chr11	65721041	65721209	+	8.40	0.700	9.000000	14.33	1.07e-10	1.08
chr11-1777	chr11	67331164	67331332	+	8.40	0.824	11.000000	14.33	1.07e-10	0.89
chr11-1785	chr11	68409364	68409532	+	8.40	0.923	11.000000	18.01	8.22e-12	0.89
chr11-2155	chr11	112151256	112151424	+	8.40	0.923	10.000000	13.01	3.16e-10	0.97
chr11-1602	chr11	125402654	125402822	+	8.40	0.857	12.000000	16.33	2.48e-11	0.89
chr12-1339	chr12	6485881	6486049	+	8.40	0.800	11.000000	13.51	2.08e-10	0.89
chr12-1206	chr12	8191340	8191508	+	8.40	0.824	12.000000	13.25	2.57e-10	0.89
chr12-1213	chr12	23052332	23052500	+	8.40	0.923	12.000000	18.98	4.52e-12	0.81
chr12-1522	chr12	30603850	30604018	+	8.40	0.929	10.000000	16.33	2.48e-11	0.97
chr12-1411	chr12	62625960	62626128	+	8.40	0.950	11.000000	13.25	2.57e-10	0.89
chr12-1265	chr12	66695927	66696095	+	8.40	0.684	12.000000	14.94	6.73e-11	0.81
chr12-1274	chr12	94483842	94484010	+	8.40	0.733	12.000000	14.94	6.73e-11	0.81
chr13-271	chr13	29393969	29394137	+	8.40	0.684	13.000000	14.33	1.07e-10	0.89
chr13-438	chr13	30002491	30002659	+	8.40	0.875	10.000000	17.56	1.10e-11	1.08
chr13-353	chr13	30982460	30982628	+	8.40	0.522	11.000000	14.05	1.34e-10	0.89
chr13-439	chr13	36788605	36788773	+	8.40	0.750	10.000000	13.51	2.08e-10	1.08
chr13-444	chr13	42748494	42748662	+	8.40	0.933	10.000000	18.48	6.12e-12	0.97
chr13-280	chr13	46785817	46785985	+	8.40	0.714	13.000000	14.33	1.07e-10	0.81
chr13-323	chr13	53191466	53191634	+	8.40	0.684	12.000000	24.22	2.79e-13	0.81
chr13-325	chr13	73355753	73355921	+	8.40	0.650	12.000000	14.05	1.34e-10	0.81
chr13-370	chr13	76603348	76603516	+	8.40	0.933	11.000000	13.77	1.68e-10	0.97
chr13-296	chr13	95844130	95844298	+	8.40	0.875	13.000000	14.94	6.73e-11	0.81
chr13-656	chr13	101045011	101045179	+	8.40	0.750	9.000000	19.51	3.31e-12	1.08
chr13-342	chr13	110398118	110398286	+	8.40	0.765	12.000000	13.01	3.16e-10	0.89
chr13-425	chr13	113230131	113230299	+	8.40	0.938	11.000000	18.01	8.22e-12	0.97
chr13-685	chr13	113295175	113295343	+	8.40	0.765	9.000000	13.51	2.08e-10	1.08
chr14-584	chr14	21458371	21458539	+	8.40	0.682	11.000000	13.77	1.68e-10	0.89
chr14-475	chr14	53173772	53173940	+	8.40	0.679	13.000000	13.01	3.16e-10	0.81
chr14-824	chr14	55064603	55064771	+	8.40	0.857	9.000000	17.56	1.10e-11	1.08
chr14-616	chr14	58862461	58862629	+	8.40	0.700	11.000000	14.05	1.34e-10	0.89
chr14-541	chr14	64319603	64319771	+	8.40	0.833	12.000000	14.63	8.52e-11	0.89
chr14-479	chr14	70721326	70721494	+	8.40	0.938	13.000000	22.65	6.00e-13	0.81
chr14-841	chr14	71351814	71351982	+	8.40	0.812	9.000000	13.25	2.57e-10	1.08
chr14-488	chr14	77519680	77519848	+	8.40	0.833	13.000000	16.33	2.48e-11	0.81
chr14-858	chr14	81770612	81770780	+	8.40	0.600	9.000000	13.51	2.08e-10	1.08
chr14-737	chr14	89935725	89935893	+	8.40	0.722	10.000000	16.33	2.48e-11	0.97
chr14-860	chr14	91769695	91769863	+	8.40	0.789	9.000000	14.63	8.52e-11	1.22
chr14-574	chr14	105116794	105116962	+	8.40	0.591	12.000000	13.77	1.68e-10	0.89
chr15-748	chr15	24114632	24114800	+	8.40	0.750	12.000000	24.22	2.79e-13	0.89
chr15-940	chr15	38419725	38419893	+	8.40	0.778	10.000000	13.77	1.68e-10	0.97
chr15-691	chr15	40189504	40189672	+	8.40	0.619	13.000000	13.25	2.57e-10	0.81
chr15-767	chr15	51296407	51296575	+	8.40	0.882	12.000000	13.77	1.68e-10	0.89
chr15-853	chr15	51350163	51350331	+	8.40	0.929	11.000000	17.13	1.45e-11	0.89
chr15-653	chr15	76094705	76094873	+	8.40	0.708	14.000000	15.61	4.13e-11	0.81
chr15-1004	chr15	76304730	76304898	+	8.40	0.812	10.000000	20.66	1.73e-12	1.08
chr15-1019	chr15	81426475	81426643	+	8.40	0.850	10.000000	13.25	2.57e-10	1.08
chr15-910	chr15	90418316	90418484	+	8.40	0.923	11.000000	14.05	1.34e-10	0.89
chr16-1672	chr16	1652458	1652626	+	8.40	0.857	11.000000	13.01	3.16e-10	0.89
chr16-2549	chr16	8742706	8742874	+	8.40	0.923	9.000000	16.33	2.48e-11	1.08
chr16-1720	chr16	12460310	12460478	+	8.40	0.750	11.000000	14.33	1.07e-10	0.89
chr16-1500	chr16	18937732	18937900	+	8.40	0.706	12.000000	17.56	1.10e-11	0.89
chr16-1507	chr16	24474651	24474819	+	8.40	0.773	12.000000	16.33	2.48e-11	0.89
chr16-1522	chr16	31255414	31255582	+	8.40	0.750	12.000000	14.94	6.73e-11	0.81
chr16-1772	chr16	51796121	51796289	+	8.40	0.778	11.000000	18.98	4.52e-12	0.89
chr16-2668	chr16	55410716	55410884	+	8.40	0.733	9.000000	14.63	8.52e-11	1.08
chr16-2669	chr16	56015620	56015788	+	8.40	0.857	9.000000	15.27	5.29e-11	1.08
chr16-2176	chr16	72106925	72107093	+	8.40	0.923	10.000000	16.33	2.48e-11	0.97
chr17-1881	chr17	236060	236228	+	8.40	0.684	11.000000	13.51	2.08e-10	0.89
chr17-1889	chr17	3438846	3439014	+	8.40	0.706	11.000000	17.13	1.45e-11	0.89
chr17-1369	chr17	12342228	12342396	+	8.40	0.833	14.000000	18.48	6.12e-12	0.81
chr17-1695	chr17	17763561	17763729	+	8.40	0.765	12.000000	14.33	1.07e-10	0.89
chr17-2291	chr17	42600606	42600774	+	8.40	0.923	10.000000	14.63	8.52e-11	0.97
chr17-2044	chr17	62543582	62543750	+	8.40	0.923	11.000000	14.05	1.34e-10	0.89
chr17-1799	chr17	72667496	72667664	+	8.40	0.556	12.000000	13.25	2.57e-10	0.81
chr18-406	chr18	12468522	12468690	+	8.40	0.875	11.000000	16.33	2.48e-11	0.97
chr18-485	chr18	45534879	45535047	+	8.40	0.812	10.000000	15.96	3.21e-11	0.97
chr18-379	chr18	46582259	46582427	+	8.40	0.812	12.000000	13.01	3.16e-10	0.81
chr18-426	chr18	48636910	48637078	+	8.40	0.609	11.000000	17.13	1.45e-11	1.08
chr18-433	chr18	67704087	67704255	+	8.40	0.857	11.000000	31.92	1.14e-14	0.89
chr18-434	chr18	74502756	74502924	+	8.40	0.875	11.000000	22.65	6.00e-13	0.89
chr18-439	chr18	78004984	78005152	+	8.40	0.765	11.000000	16.72	1.90e-11	0.89
chr19-3230	chr19	36757490	36757658	+	8.40	0.619	10.000000	23.41	4.12e-13	1.08
chr19-2197	chr19	50639962	50640130	+	8.40	0.857	13.000000	26.01	1.22e-13	0.81
chr19-2483	chr19	53836883	53837051	+	8.40	0.636	12.000000	13.25	2.57e-10	0.89
chr19-2488	chr19	54523444	54523612	+	8.40	0.778	12.000000	14.05	1.34e-10	0.81
chr19-2503	chr19	58038699	58038867	+	8.40	0.706	12.000000	24.22	2.79e-13	0.89
chr20-897	chr20	3632978	3633146	+	8.40	0.800	10.000000	13.25	2.57e-10	0.97
chr20-903	chr20	4654398	4654566	+	8.40	0.800	10.000000	18.01	8.22e-12	0.97
chr20-793	chr20	4981657	4981825	+	8.40	0.600	11.000000	13.01	3.16e-10	0.89
chr20-795	chr20	16710468	16710636	+	8.40	0.600	11.000000	14.63	8.52e-11	0.89
chr20-714	chr20	37088988	37089156	+	8.40	0.800	12.000000	17.56	1.10e-11	0.89
chr20-637	chr20	39619406	39619574	+	8.40	0.824	13.000000	13.77	1.68e-10	0.81
chr20-722	chr20	43767586	43767754	+	8.40	0.750	12.000000	18.01	8.22e-12	0.81
chr21-470	chr21	10084970	10085138	+	8.40	0.875	11.000000	35.11	3.76e-15	0.89
chr21-347	chr21	22370343	22370511	+	8.40	0.789	13.000000	13.01	3.16e-10	0.81
chr21-406	chr21	32624153	32624321	+	8.40	0.882	12.000000	16.33	2.48e-11	0.81
chr21-445	chr21	45811352	45811520	+	8.40	0.667	12.000000	13.25	2.57e-10	0.89
chr22-1898	chr22	25843923	25844091	+	8.40	0.565	12.000000	13.25	2.57e-10	0.89
chr22-2186	chr22	28114318	28114486	+	8.40	0.778	11.000000	13.25	2.57e-10	0.89
chr22-2192	chr22	30902484	30902652	+	8.40	0.812	11.000000	14.33	1.07e-10	0.97
chr22-2195	chr22	32333455	32333623	+	8.40	0.722	11.000000	13.25	2.57e-10	0.89
chr22-3096	chr22	41799948	41800116	+	8.40	0.688	9.000000	16.33	2.48e-11	1.08
chr22-1933	chr22	42525386	42525554	+	8.40	0.700	12.000000	18.98	4.52e-12	0.89
chr22-2231	chr22	42858193	42858361	+	8.40	0.600	11.000000	14.05	1.34e-10	0.89
chrX-657	chrX	10126654	10126822	+	8.40	0.778	10.000000	14.94	6.73e-11	0.97
chrX-459	chrX	16789643	16789811	+	8.40	0.667	13.000000	14.63	8.52e-11	0.81
chrX-521	chrX	39011677	39011845	+	8.40	0.765	12.000000	17.13	1.45e-11	0.97
chrX-748	chrX	40294180	40294348	+	8.40	0.824	9.000000	18.98	4.52e-12	1.08
chrX-421	chrX	43187691	43187859	+	8.40	0.867	14.000000	35.11	3.76e-15	0.81
chrX-754	chrX	44292045	44292213	+	8.40	0.875	9.000000	20.66	1.73e-12	1.39
chrX-531	chrX	47696082	47696250	+	8.40	0.591	12.000000	14.33	1.07e-10	0.81
chrX-592	chrX	48489995	48490163	+	8.40	0.667	11.000000	15.96	3.21e-11	0.89
chrX-678	chrX	49969029	49969197	+	8.40	0.867	10.000000	19.51	3.31e-12	0.97
chrX-548	chrX	68385214	68385382	+	8.40	0.684	12.000000	14.94	6.73e-11	0.81
chrX-606	chrX	68758220	68758388	+	8.40	0.857	11.000000	17.13	1.45e-11	0.89
chrX-607	chrX	69440253	69440421	+	8.40	0.789	11.000000	21.28	1.23e-12	0.97
chrX-614	chrX	100872950	100873118	+	8.40	0.923	11.000000	17.13	1.45e-11	0.89
chrX-552	chrX	101186879	101187047	+	8.40	0.824	12.000000	18.98	4.52e-12	0.89
chrX-784	chrX	102488235	102488403	+	8.40	0.684	9.000000	14.63	8.52e-11	1.08
chrX-615	chrX	102565630	102565798	+	8.40	0.700	11.000000	17.13	1.45e-11	0.89
chrX-688	chrX	106821335	106821503	+	8.40	0.706	10.000000	16.33	2.48e-11	0.97
chrX-786	chrX	107374818	107374986	+	8.40	0.923	9.000000	21.95	8.63e-13	1.08
chrX-691	chrX	111556783	111556951	+	8.40	0.800	10.000000	39.02	1.10e-15	1.08
chrX-697	chrX	128657207	128657375	+	8.40	0.800	10.000000	17.13	1.45e-11	0.97
chrX-496	chrX	134048927	134049095	+	8.40	0.636	13.000000	14.63	8.52e-11	0.81
chrX-500	chrX	139173737	139173905	+	8.40	0.667	13.000000	16.33	2.48e-11	0.89
chr1-4357	chr1	17222556	17222724	+	7.70	0.579	10.000000	13.41	1.25e-09	1.10
chr1-4362	chr1	17476634	17476802	+	7.70	0.706	10.000000	13.70	1.01e-09	0.98
chr1-4370	chr1	18195452	18195620	+	7.70	0.917	10.000000	14.31	6.45e-10	0.88
chr1-4598	chr1	52362601	52362769	+	7.70	0.857	10.000000	13.41	1.25e-09	0.98
chr1-4622	chr1	59912149	59912317	+	7.70	0.917	10.000000	16.94	1.13e-10	0.88
chr1-4637	chr1	68757738	68757906	+	7.70	0.800	10.000000	14.31	6.45e-10	0.88
chr1-5825	chr1	86081677	86081845	+	7.70	0.786	9.000000	13.14	1.54e-09	0.98
chr1-3387	chr1	91774195	91774363	+	7.70	0.929	12.000000	16.94	1.13e-10	0.80
chr1-4652	chr1	94703170	94703338	+	7.70	0.722	10.000000	13.99	8.08e-10	0.98
chr1-4657	chr1	101525849	101526017	+	7.70	0.800	10.000000	15.33	3.18e-10	0.98
