PeakID	chr	start	end	strand	NormalizedTagCount	focusratio	findPeaksScore	FoldChangevsLocal	p-valuevsLocal	ClonalFoldChange
chr3-1900	chr3	193549352	193549520	+	7.00	0.846	10.000000	5.63	1.74e-05	0.98
chr3-1627	chr3	193597760	193597928	+	7.00	0.800	11.000000	7.32	1.82e-06	1.10
chr3-1631	chr3	194116967	194117135	+	7.00	0.714	11.000000	5.97	1.05e-05	0.88
chr3-1904	chr3	194723767	194723935	+	7.00	0.786	10.000000	6.81	3.43e-06	0.88
chr3-1905	chr3	194756059	194756227	+	7.00	0.706	10.000000	7.70	1.16e-06	0.98
chr3-1906	chr3	194815000	194815168	+	7.00	0.619	10.000000	8.48	4.92e-07	0.98
chr3-1907	chr3	194897583	194897751	+	7.00	0.857	10.000000	4.76	6.97e-05	1.10
chr3-2319	chr3	194925284	194925452	+	7.00	0.733	9.000000	6.58	4.61e-06	0.98
chr3-1912	chr3	195447712	195447880	+	7.00	0.786	10.000000	8.02	8.13e-07	0.98
chr3-1915	chr3	195538593	195538761	+	7.00	0.625	10.000000	4.72	7.45e-05	0.88
chr3-2333	chr3	195890652	195890820	+	7.00	0.688	9.000000	7.14	2.26e-06	0.98
chr3-1922	chr3	195891127	195891295	+	7.00	0.722	10.000000	7.05	2.52e-06	0.88
chr3-1644	chr3	196001497	196001665	+	7.00	0.727	11.000000	4.76	6.97e-05	0.98
chr3-2341	chr3	197226084	197226252	+	7.00	0.769	9.000000	6.65	4.18e-06	0.98
chr3-1933	chr3	197240013	197240181	+	7.00	0.833	10.000000	4.84	6.10e-05	0.88
chr3-1647	chr3	197326065	197326233	+	7.00	0.571	11.000000	6.97	2.79e-06	0.88
chr3-1935	chr3	197711777	197711945	+	7.00	0.909	10.000000	12.45	1.38e-08	0.88
chr4-890	chr4	829565	829733	+	7.00	0.688	11.000000	5.79	1.36e-05	0.88
chr4-1218	chr4	1559822	1559990	+	7.00	0.786	9.000000	6.10	8.84e-06	0.98
chr4-1026	chr4	1618024	1618192	+	7.00	0.769	10.000000	5.09	4.02e-05	0.88
chr4-1223	chr4	1656254	1656422	+	7.00	0.786	9.000000	4.80	6.53e-05	0.98
chr4-1224	chr4	1671722	1671890	+	7.00	0.800	9.000000	6.58	4.61e-06	0.98
chr4-1234	chr4	1845008	1845176	+	7.00	0.632	9.000000	6.89	3.10e-06	1.10
chr4-1241	chr4	2514551	2514719	+	7.00	0.647	9.000000	8.02	8.13e-07	1.10
chr4-912	chr4	2597904	2598072	+	7.00	0.857	11.000000	6.58	4.61e-06	0.88
chr4-1243	chr4	2600556	2600724	+	7.00	0.750	9.000000	7.32	1.82e-06	1.10
chr4-1052	chr4	3027706	3027874	+	7.00	0.786	10.000000	8.48	4.92e-07	0.98
chr4-1266	chr4	3785620	3785788	+	7.00	0.647	9.000000	5.27	3.00e-05	1.10
chr4-1268	chr4	4325972	4326140	+	7.00	0.846	9.000000	5.09	4.02e-05	1.10
chr4-921	chr4	5052331	5052499	+	7.00	0.824	11.000000	8.36	5.60e-07	0.98
chr4-1274	chr4	6364696	6364864	+	7.00	0.800	9.000000	9.59	1.62e-07	1.10
chr4-1283	chr4	6756906	6757074	+	7.00	0.786	9.000000	4.80	6.53e-05	0.98
chr4-1065	chr4	6927399	6927567	+	7.00	0.600	10.000000	4.80	6.53e-05	0.98
chr4-1068	chr4	7075843	7076011	+	7.00	0.917	10.000000	5.97	1.05e-05	0.98
chr4-928	chr4	7103895	7104063	+	7.00	0.619	11.000000	5.47	2.21e-05	0.88
chr4-1291	chr4	7201673	7201841	+	7.00	0.846	9.000000	9.29	2.17e-07	1.10
chr4-1070	chr4	7696207	7696375	+	7.00	0.625	10.000000	8.02	8.13e-07	0.88
chr4-1292	chr4	7720996	7721164	+	7.00	0.786	9.000000	7.60	1.30e-06	1.10
chr4-1078	chr4	8412363	8412531	+	7.00	0.714	10.000000	5.57	1.89e-05	0.88
chr4-1301	chr4	8544835	8545003	+	7.00	0.812	9.000000	4.61	9.03e-05	0.98
chr4-813	chr4	8609356	8609524	+	7.00	0.632	12.000000	4.88	5.70e-05	0.88
chr4-1307	chr4	8839092	8839260	+	7.00	0.846	9.000000	7.91	9.17e-07	1.10
chr4-1312	chr4	10097750	10097918	+	7.00	0.769	9.000000	4.72	7.45e-05	0.98
chr4-1087	chr4	17772571	17772739	+	7.00	0.857	10.000000	12.72	1.13e-08	0.98
chr4-1322	chr4	26037959	26038127	+	7.00	0.909	9.000000	13.93	4.87e-09	0.98
chr4-1326	chr4	37891675	37891843	+	7.00	0.833	9.000000	13.01	9.23e-09	0.98
chr4-1089	chr4	38244878	38245046	+	7.00	0.632	10.000000	7.91	9.17e-07	0.88
chr4-1090	chr4	38321536	38321704	+	7.00	0.769	10.000000	6.81	3.43e-06	0.88
chr4-1327	chr4	38468102	38468270	+	7.00	0.867	9.000000	6.97	2.79e-06	1.10
chr4-1330	chr4	38907707	38907875	+	7.00	0.786	9.000000	12.45	1.38e-08	0.98
chr4-1331	chr4	39448504	39448672	+	7.00	0.647	9.000000	7.41	1.63e-06	0.98
chr4-1333	chr4	39470973	39471141	+	7.00	0.769	9.000000	8.61	4.32e-07	0.98
chr4-1335	chr4	40212002	40212170	+	7.00	0.692	9.000000	5.42	2.39e-05	0.98
chr4-1097	chr4	40293994	40294162	+	7.00	0.450	10.000000	6.65	4.18e-06	0.88
chr4-1338	chr4	40632104	40632272	+	7.00	0.800	9.000000	9.44	1.88e-07	1.10
chr4-1100	chr4	41884863	41885031	+	7.00	0.800	10.000000	9.14	2.51e-07	0.98
chr4-1342	chr4	49106288	49106456	+	7.00	0.909	9.000000	5.47	2.21e-05	0.98
chr4-951	chr4	54231971	54232139	+	7.00	0.789	11.000000	7.32	1.82e-06	0.88
chr4-1345	chr4	54598914	54599082	+	7.00	0.833	9.000000	15.01	2.44e-09	0.98
chr4-1348	chr4	55451896	55452064	+	7.00	0.625	9.000000	5.68	1.60e-05	0.98
chr4-1349	chr4	55650597	55650765	+	7.00	0.800	9.000000	14.63	3.10e-09	0.98
chr4-1108	chr4	55991553	55991721	+	7.00	0.769	10.000000	18.29	3.81e-10	0.88
chr4-1351	chr4	56732564	56732732	+	7.00	0.786	9.000000	6.89	3.10e-06	1.10
chr4-953	chr4	68579271	68579439	+	7.00	0.800	11.000000	6.97	2.79e-06	0.88
chr4-1111	chr4	75260644	75260812	+	7.00	0.636	10.000000	8.24	6.35e-07	1.10
chr4-1362	chr4	77008423	77008591	+	7.00	0.667	9.000000	7.05	2.52e-06	0.98
chr4-955	chr4	77172903	77173071	+	7.00	0.733	11.000000	10.27	7.99e-08	0.88
chr4-1114	chr4	79487244	79487412	+	7.00	0.833	10.000000	8.48	4.92e-07	0.88
chr4-1123	chr4	82392603	82392771	+	7.00	0.647	10.000000	6.03	9.65e-06	0.98
chr4-1124	chr4	83660560	83660728	+	7.00	0.688	10.000000	12.19	1.67e-08	0.98
chr4-1126	chr4	84678363	84678531	+	7.00	0.650	10.000000	10.45	6.81e-08	0.98
chr4-963	chr4	86048902	86049070	+	7.00	0.765	11.000000	18.29	3.81e-10	0.88
chr4-1129	chr4	89300009	89300177	+	7.00	0.667	10.000000	12.19	1.67e-08	0.98
chr4-1375	chr4	90220783	90220951	+	7.00	0.769	9.000000	12.72	1.13e-08	0.98
chr4-1132	chr4	102267807	102267975	+	7.00	0.786	10.000000	5.37	2.58e-05	0.88
chr4-1382	chr4	109282077	109282245	+	7.00	0.800	9.000000	6.10	8.84e-06	0.98
chr4-1384	chr4	109684191	109684359	+	7.00	0.786	9.000000	14.63	3.10e-09	0.98
chr4-1135	chr4	109908765	109908933	+	7.00	0.611	10.000000	9.00	2.88e-07	0.88
chr4-1385	chr4	110095451	110095619	+	7.00	0.833	9.000000	9.44	1.88e-07	0.98
chr4-1136	chr4	110106832	110107000	+	7.00	0.929	10.000000	9.00	2.88e-07	0.98
chr4-1387	chr4	113232836	113233004	+	7.00	0.833	9.000000	18.88	2.82e-10	0.98
chr4-1139	chr4	122685982	122686150	+	7.00	0.867	10.000000	9.00	2.88e-07	0.88
chr4-1146	chr4	127712089	127712257	+	7.00	0.667	10.000000	8.13	7.19e-07	0.88
chr4-852	chr4	127876765	127876933	+	7.00	0.682	12.000000	4.96	4.97e-05	0.88
chr4-1403	chr4	139694572	139694740	+	7.00	0.923	9.000000	9.44	1.88e-07	1.10
chr4-978	chr4	140572872	140573040	+	7.00	0.812	11.000000	9.59	1.62e-07	0.98
chr4-1151	chr4	144106552	144106720	+	7.00	0.560	10.000000	4.68	7.95e-05	0.88
chr4-1407	chr4	144695282	144695450	+	7.00	0.714	9.000000	30.80	2.59e-12	1.10
chr4-1408	chr4	151223788	151223956	+	7.00	0.909	9.000000	8.24	6.35e-07	0.98
chr4-1409	chr4	151418486	151418654	+	7.00	0.647	9.000000	10.45	6.81e-08	0.98
chr4-1157	chr4	152570629	152570797	+	7.00	0.688	10.000000	10.84	4.90e-08	0.88
chr4-1162	chr4	153945278	153945446	+	7.00	0.625	10.000000	9.14	2.51e-07	0.88
chr4-1165	chr4	155411649	155411817	+	7.00	0.714	10.000000	5.79	1.36e-05	0.88
chr4-1166	chr4	159924963	159925131	+	7.00	0.733	10.000000	9.00	2.88e-07	0.88
chr4-990	chr4	164394868	164395036	+	7.00	0.562	11.000000	10.27	7.99e-08	0.88
chr4-1422	chr4	166414588	166414756	+	7.00	0.769	9.000000	13.93	4.87e-09	0.98
chr4-1168	chr4	174138931	174139099	+	7.00	0.714	10.000000	9.14	2.51e-07	0.88
chr4-1424	chr4	174364222	174364390	+	7.00	0.667	9.000000	7.60	1.30e-06	0.98
chr4-1170	chr4	184501633	184501801	+	7.00	0.909	10.000000	11.48	2.91e-08	0.88
chr4-1432	chr4	184908758	184908926	+	7.00	0.909	9.000000	11.25	3.48e-08	0.98
chr4-1435	chr4	185758019	185758187	+	7.00	0.833	9.000000	11.48	2.91e-08	0.98
chr4-873	chr4	185765380	185765548	+	7.00	0.636	12.000000	7.70	1.16e-06	0.88
chr4-1437	chr4	186456349	186456517	+	7.00	0.765	9.000000	8.73	3.78e-07	1.10
chr4-1438	chr4	187618444	187618612	+	7.00	0.909	9.000000	9.59	1.62e-07	0.98
chr4-999	chr4	187867931	187868099	+	7.00	0.857	11.000000	10.84	4.90e-08	0.88
chr4-1000	chr4	190201001	190201169	+	7.00	0.882	11.000000	10.84	4.90e-08	0.98
chr4-1441	chr4	190586165	190586333	+	7.00	0.714	9.000000	5.18	3.48e-05	0.98
chr5-1315	chr5	156585	156753	+	7.00	0.769	10.000000	7.70	1.16e-06	0.88
chr5-1568	chr5	354254	354422	+	7.00	0.938	9.000000	7.70	1.16e-06	1.10
chr5-1327	chr5	504852	505020	+	7.00	0.632	10.000000	4.80	6.53e-05	0.98
chr5-1577	chr5	534161	534329	+	7.00	0.529	9.000000	4.61	9.03e-05	0.98
chr5-1582	chr5	635509	635677	+	7.00	0.833	9.000000	7.14	2.26e-06	0.98
chr5-1585	chr5	647950	648118	+	7.00	0.769	9.000000	4.76	6.97e-05	0.98
chr5-1586	chr5	653023	653191	+	7.00	0.812	9.000000	5.97	1.05e-05	1.10
chr5-1336	chr5	922948	923116	+	7.00	0.588	10.000000	6.16	8.08e-06	0.98
chr5-1179	chr5	983464	983632	+	7.00	0.588	11.000000	6.23	7.38e-06	0.88
chr5-1605	chr5	1131379	1131547	+	7.00	0.647	9.000000	4.64	8.48e-05	0.98
chr5-1351	chr5	1260563	1260731	+	7.00	0.647	10.000000	5.09	4.02e-05	0.88
chr5-1614	chr5	1274678	1274846	+	7.00	0.909	9.000000	4.88	5.70e-05	0.98
chr5-1353	chr5	1294569	1294737	+	7.00	0.591	10.000000	6.03	9.65e-06	0.88
chr5-1618	chr5	1326074	1326242	+	7.00	0.733	9.000000	5.47	2.21e-05	0.98
chr5-1619	chr5	1334268	1334436	+	7.00	0.917	9.000000	4.80	6.53e-05	0.98
chr5-1355	chr5	1380430	1380598	+	7.00	0.556	10.000000	5.18	3.48e-05	0.98
chr5-1626	chr5	1658920	1659088	+	7.00	0.917	9.000000	5.23	3.23e-05	0.98
chr5-1627	chr5	1661538	1661706	+	7.00	0.786	9.000000	5.68	1.60e-05	1.10
chr5-1628	chr5	1667823	1667991	+	7.00	0.647	9.000000	5.74	1.48e-05	0.98
chr5-1188	chr5	1746852	1747020	+	7.00	0.609	11.000000	5.13	3.74e-05	0.88
chr5-1361	chr5	1779502	1779670	+	7.00	0.667	10.000000	6.36	6.14e-06	0.88
chr5-1632	chr5	2224882	2225050	+	7.00	0.909	9.000000	12.45	1.38e-08	0.98
chr5-1634	chr5	5482581	5482749	+	7.00	0.923	9.000000	10.84	4.90e-08	1.10
chr5-1638	chr5	6729597	6729765	+	7.00	0.833	9.000000	5.37	2.58e-05	0.98
chr5-1191	chr5	6758408	6758576	+	7.00	0.812	11.000000	4.84	6.10e-05	0.88
chr5-1640	chr5	9546060	9546228	+	7.00	0.800	9.000000	6.58	4.61e-06	1.10
chr5-1193	chr5	10333091	10333259	+	7.00	0.667	11.000000	5.37	2.58e-05	0.88
chr5-1646	chr5	10486124	10486292	+	7.00	0.714	9.000000	6.65	4.18e-06	0.98
chr5-1649	chr5	10537111	10537279	+	7.00	0.786	9.000000	6.89	3.10e-06	1.10
chr5-1369	chr5	10607293	10607461	+	7.00	0.706	10.000000	6.58	4.61e-06	0.88
chr5-1195	chr5	10632379	10632547	+	7.00	0.650	11.000000	5.42	2.39e-05	0.88
chr5-1659	chr5	10988092	10988260	+	7.00	0.800	9.000000	9.29	2.17e-07	0.98
chr5-1661	chr5	14272763	14272931	+	7.00	0.786	9.000000	5.57	1.89e-05	1.10
chr5-1198	chr5	14380403	14380571	+	7.00	0.667	11.000000	11.25	3.48e-08	0.88
chr5-1376	chr5	29993466	29993634	+	7.00	0.833	10.000000	8.61	4.32e-07	0.88
chr5-1377	chr5	32329675	32329843	+	7.00	0.722	10.000000	9.92	1.20e-07	0.98
chr5-1672	chr5	34524023	34524191	+	7.00	0.833	9.000000	5.97	1.05e-05	0.98
chr5-1678	chr5	37840339	37840507	+	7.00	0.714	9.000000	5.42	2.39e-05	0.98
chr5-1387	chr5	39406297	39406465	+	7.00	0.786	10.000000	6.65	4.18e-06	0.88
chr5-1691	chr5	43018070	43018238	+	7.00	0.769	9.000000	8.61	4.32e-07	0.98
chr5-1392	chr5	43034281	43034449	+	7.00	0.812	10.000000	5.63	1.74e-05	0.98
chr5-1394	chr5	43155552	43155720	+	7.00	0.556	10.000000	8.73	3.78e-07	0.88
chr5-1395	chr5	43256632	43256800	+	7.00	0.867	10.000000	10.09	9.35e-08	0.98
chr5-1398	chr5	52856676	52856844	+	7.00	0.611	10.000000	10.45	6.81e-08	0.88
chr5-1703	chr5	54032357	54032525	+	7.00	0.846	9.000000	6.29	6.74e-06	0.98
chr5-1211	chr5	54082114	54082282	+	7.00	0.625	11.000000	15.40	1.92e-09	0.88
chr5-1400	chr5	55339637	55339805	+	7.00	0.556	10.000000	8.48	4.92e-07	0.88
chr5-1404	chr5	67752562	67752730	+	7.00	0.812	10.000000	6.23	7.38e-06	0.98
chr5-1216	chr5	71522830	71522998	+	7.00	0.773	11.000000	7.70	1.16e-06	0.98
chr5-1720	chr5	71615060	71615228	+	7.00	0.769	9.000000	5.27	3.00e-05	0.98
chr5-1726	chr5	72815492	72815660	+	7.00	0.706	9.000000	11.25	3.48e-08	1.10
chr5-1413	chr5	74950617	74950785	+	7.00	0.909	10.000000	8.73	3.78e-07	0.88
chr5-1415	chr5	77175868	77176036	+	7.00	0.769	10.000000	7.32	1.82e-06	0.88
chr5-1739	chr5	78067763	78067931	+	7.00	0.846	9.000000	7.91	9.17e-07	0.98
chr5-1417	chr5	78842799	78842967	+	7.00	0.714	10.000000	8.02	8.13e-07	0.98
chr5-1222	chr5	79378719	79378887	+	7.00	0.842	11.000000	6.81	3.43e-06	0.88
chr5-1418	chr5	79543095	79543263	+	7.00	0.786	10.000000	10.45	6.81e-08	0.88
chr5-1743	chr5	81059505	81059673	+	7.00	0.733	9.000000	5.32	2.78e-05	0.98
chr5-1424	chr5	87976390	87976558	+	7.00	0.632	10.000000	6.03	9.65e-06	0.98
chr5-1748	chr5	88230374	88230542	+	7.00	0.706	9.000000	6.23	7.38e-06	1.26
chr5-1226	chr5	88609806	88609974	+	7.00	0.733	11.000000	13.93	4.87e-09	0.88
chr5-1749	chr5	89927160	89927328	+	7.00	0.929	9.000000	5.74	1.48e-05	0.98
chr5-1754	chr5	92956334	92956502	+	7.00	0.733	9.000000	17.21	6.75e-10	0.98
chr5-1759	chr5	95309756	95309924	+	7.00	0.923	9.000000	10.09	9.35e-08	1.10
chr5-1228	chr5	96518863	96519031	+	7.00	0.733	11.000000	9.29	2.17e-07	0.88
chr5-1763	chr5	102808670	102808838	+	7.00	0.857	9.000000	10.27	7.99e-08	0.98
chr5-1764	chr5	108289741	108289909	+	7.00	0.667	9.000000	11.25	3.48e-08	0.98
chr5-1765	chr5	108763469	108763637	+	7.00	0.733	9.000000	8.61	4.32e-07	1.10
chr5-1230	chr5	112378616	112378784	+	7.00	0.667	11.000000	4.64	8.48e-05	0.88
chr5-1769	chr5	112384762	112384930	+	7.00	0.625	9.000000	4.84	6.10e-05	1.10
chr5-1441	chr5	118691385	118691553	+	7.00	0.769	10.000000	7.91	9.17e-07	0.88
chr5-1233	chr5	123935409	123935577	+	7.00	0.812	11.000000	8.61	4.32e-07	0.98
chr5-1780	chr5	126083890	126084058	+	7.00	0.688	9.000000	7.23	2.03e-06	0.98
chr5-1445	chr5	126213874	126214042	+	7.00	0.786	10.000000	8.13	7.19e-07	0.88
chr5-1448	chr5	131347345	131347513	+	7.00	0.714	10.000000	5.23	3.23e-05	0.98
chr5-1798	chr5	132126240	132126408	+	7.00	0.647	9.000000	5.18	3.48e-05	1.10
chr5-1802	chr5	133442867	133443035	+	7.00	0.765	9.000000	6.36	6.14e-06	0.98
chr5-1806	chr5	133841798	133841966	+	7.00	0.625	9.000000	5.91	1.15e-05	0.98
chr5-1468	chr5	134585400	134585568	+	7.00	0.706	10.000000	5.79	1.36e-05	0.98
chr5-1470	chr5	134723107	134723275	+	7.00	0.700	10.000000	5.37	2.58e-05	1.10
chr5-1473	chr5	134824533	134824701	+	7.00	0.833	10.000000	4.64	8.48e-05	0.98
chr5-1816	chr5	137933769	137933937	+	7.00	0.833	9.000000	10.64	5.79e-08	1.10
chr5-1830	chr5	139104603	139104771	+	7.00	0.786	9.000000	12.45	1.38e-08	0.98
chr5-1835	chr5	139422922	139423090	+	7.00	0.556	9.000000	9.59	1.62e-07	0.98
chr5-1838	chr5	139619476	139619644	+	7.00	0.909	9.000000	5.85	1.25e-05	0.98
chr5-1842	chr5	139954946	139955114	+	7.00	0.857	9.000000	9.75	1.40e-07	0.98
chr5-1845	chr5	140090583	140090751	+	7.00	0.846	9.000000	10.27	7.99e-08	0.98
chr5-1847	chr5	140892722	140892890	+	7.00	0.833	9.000000	6.23	7.38e-06	0.98
chr5-1486	chr5	141122922	141123090	+	7.00	0.917	10.000000	11.94	2.02e-08	0.98
chr5-1488	chr5	141628733	141628901	+	7.00	0.611	10.000000	12.19	1.67e-08	0.98
chr5-1260	chr5	141659450	141659618	+	7.00	0.688	11.000000	7.50	1.46e-06	0.88
chr5-1489	chr5	141744242	141744410	+	7.00	0.786	10.000000	6.50	5.08e-06	0.98
chr5-1490	chr5	141812069	141812237	+	7.00	0.769	10.000000	7.70	1.16e-06	0.88
chr5-1492	chr5	142593664	142593832	+	7.00	0.846	10.000000	5.05	4.32e-05	0.88
chr5-1264	chr5	148205943	148206111	+	7.00	0.667	11.000000	10.27	7.99e-08	0.88
chr5-1858	chr5	149120847	149121015	+	7.00	0.846	9.000000	6.89	3.10e-06	0.98
chr5-1496	chr5	149583157	149583325	+	7.00	0.909	10.000000	6.97	2.79e-06	0.88
chr5-1868	chr5	149897384	149897552	+	7.00	0.625	9.000000	6.97	2.79e-06	0.98
chr5-1869	chr5	149918130	149918298	+	7.00	0.769	9.000000	7.80	1.03e-06	0.98
chr5-1872	chr5	150017021	150017189	+	7.00	0.833	9.000000	7.70	1.16e-06	0.98
chr5-1878	chr5	150845099	150845267	+	7.00	0.733	9.000000	9.59	1.62e-07	1.10
chr5-1272	chr5	153896825	153896993	+	7.00	0.812	11.000000	9.75	1.40e-07	0.88
chr5-1886	chr5	157002031	157002199	+	7.00	0.556	9.000000	4.64	8.48e-05	0.98
chr5-1504	chr5	158768999	158769167	+	7.00	0.875	10.000000	8.73	3.78e-07	0.98
chr5-1506	chr5	159671150	159671318	+	7.00	0.591	10.000000	6.81	3.43e-06	1.10
chr5-1508	chr5	163774230	163774398	+	7.00	0.800	10.000000	6.36	6.14e-06	0.88
chr5-1510	chr5	167696352	167696520	+	7.00	0.684	10.000000	13.01	9.23e-09	0.98
chr5-1892	chr5	169173432	169173600	+	7.00	0.786	9.000000	9.59	1.62e-07	1.10
chr5-1512	chr5	169705704	169705872	+	7.00	0.667	10.000000	8.24	6.35e-07	1.10
chr5-1898	chr5	171574961	171575129	+	7.00	0.550	9.000000	5.23	3.23e-05	1.10
chr5-1514	chr5	171860476	171860644	+	7.00	0.846	10.000000	12.72	1.13e-08	0.98
chr5-1281	chr5	172068053	172068221	+	7.00	0.857	11.000000	7.41	1.63e-06	0.88
chr5-1901	chr5	172121623	172121791	+	7.00	0.833	9.000000	6.23	7.38e-06	0.98
chr5-1902	chr5	172209330	172209498	+	7.00	0.909	9.000000	6.36	6.14e-06	0.98
chr5-1283	chr5	172272298	172272466	+	7.00	0.769	11.000000	7.80	1.03e-06	0.88
chr5-1905	chr5	172371087	172371255	+	7.00	0.909	9.000000	6.03	9.65e-06	0.98
chr5-1907	chr5	173141755	173141923	+	7.00	0.688	9.000000	6.43	5.59e-06	1.10
chr5-1909	chr5	173193477	173193645	+	7.00	0.812	9.000000	6.43	5.59e-06	1.10
chr5-1911	chr5	173390128	173390296	+	7.00	0.733	9.000000	11.70	2.43e-08	0.98
chr5-1522	chr5	173739148	173739316	+	7.00	0.611	10.000000	7.50	1.46e-06	0.98
chr5-1920	chr5	176244954	176245122	+	7.00	0.625	9.000000	6.50	5.08e-06	0.98
chr5-1923	chr5	176337217	176337385	+	7.00	0.909	9.000000	8.02	8.13e-07	0.98
chr5-1529	chr5	176763251	176763419	+	7.00	0.800	10.000000	5.32	2.78e-05	1.10
chr5-1925	chr5	176805908	176806076	+	7.00	0.857	9.000000	7.32	1.82e-06	1.10
chr5-1927	chr5	176817199	176817367	+	7.00	0.909	9.000000	6.50	5.08e-06	0.98
chr5-1934	chr5	176959305	176959473	+	7.00	0.909	9.000000	4.72	7.45e-05	0.98
chr5-1935	chr5	176963319	176963487	+	7.00	0.769	9.000000	6.23	7.38e-06	0.98
chr5-1540	chr5	177674705	177674873	+	7.00	0.923	10.000000	9.75	1.40e-07	0.98
chr5-1541	chr5	177707103	177707271	+	7.00	0.765	10.000000	6.36	6.14e-06	0.98
chr5-1940	chr5	177903608	177903776	+	7.00	0.917	9.000000	7.91	9.17e-07	0.98
chr5-1542	chr5	177905033	177905201	+	7.00	0.769	10.000000	8.73	3.78e-07	0.98
chr5-1296	chr5	178017550	178017718	+	7.00	0.750	11.000000	6.23	7.38e-06	0.88
chr5-1546	chr5	179214007	179214175	+	7.00	0.769	10.000000	8.61	4.32e-07	0.88
chr5-1302	chr5	179254849	179255017	+	7.00	0.812	11.000000	5.18	3.48e-05	0.88
chr5-1553	chr5	180021473	180021641	+	7.00	0.650	10.000000	4.88	5.70e-05	0.88
chr5-1556	chr5	180527500	180527668	+	7.00	0.556	10.000000	15.82	1.49e-09	0.88
chr5-1557	chr5	180536726	180536894	+	7.00	0.846	10.000000	9.59	1.62e-07	0.88
chr6-2510	chr6	395873	396041	+	7.00	0.909	9.000000	6.58	4.61e-06	0.98
chr6-2514	chr6	736834	737002	+	7.00	0.917	9.000000	9.75	1.40e-07	0.98
chr6-2143	chr6	1605542	1605710	+	7.00	0.667	10.000000	4.92	5.33e-05	0.88
chr6-2145	chr6	2796375	2796543	+	7.00	0.923	10.000000	5.37	2.58e-05	0.98
chr6-2146	chr6	2802693	2802861	+	7.00	0.714	10.000000	5.37	2.58e-05	0.98
chr6-1832	chr6	2892037	2892205	+	7.00	0.923	11.000000	6.36	6.14e-06	0.88
chr6-2524	chr6	2965130	2965298	+	7.00	0.706	9.000000	4.57	9.62e-05	0.98
chr6-2529	chr6	3144072	3144240	+	7.00	0.786	9.000000	5.63	1.74e-05	1.10
chr6-2534	chr6	3301929	3302097	+	7.00	0.750	9.000000	5.97	1.05e-05	0.98
chr6-2540	chr6	3443148	3443316	+	7.00	0.474	9.000000	4.76	6.97e-05	0.98
chr6-2158	chr6	3618374	3618542	+	7.00	0.625	10.000000	10.64	5.79e-08	0.88
chr6-2547	chr6	4055715	4055883	+	7.00	0.786	9.000000	7.23	2.03e-06	0.98
chr6-2160	chr6	4806224	4806392	+	7.00	0.714	10.000000	8.36	5.60e-07	0.98
chr6-2550	chr6	4910714	4910882	+	7.00	0.667	9.000000	5.23	3.23e-05	1.10
chr6-1844	chr6	5026483	5026651	+	7.00	0.688	11.000000	6.23	7.38e-06	0.88
chr6-2558	chr6	6058361	6058529	+	7.00	0.846	9.000000	11.04	4.13e-08	0.98
chr6-2560	chr6	6712874	6713042	+	7.00	0.619	9.000000	5.09	4.02e-05	1.10
chr6-1845	chr6	6858786	6858954	+	7.00	0.632	11.000000	4.68	7.95e-05	0.88
chr6-2173	chr6	7239130	7239298	+	7.00	0.923	10.000000	4.80	6.53e-05	0.98
chr6-2571	chr6	7301267	7301435	+	7.00	0.722	9.000000	5.97	1.05e-05	1.10
chr6-1850	chr6	7673284	7673452	+	7.00	0.632	11.000000	6.89	3.10e-06	0.88
chr6-2576	chr6	10383732	10383900	+	7.00	0.571	9.000000	5.13	3.74e-05	0.98
chr6-2578	chr6	10660463	10660631	+	7.00	0.769	9.000000	7.80	1.03e-06	0.98
chr6-2580	chr6	11241953	11242121	+	7.00	0.625	9.000000	11.70	2.43e-08	0.98
chr6-2176	chr6	11779356	11779524	+	7.00	0.588	10.000000	6.73	3.79e-06	0.98
chr6-2177	chr6	12112834	12113002	+	7.00	0.929	10.000000	8.87	3.30e-07	0.98
chr6-2586	chr6	13287495	13287663	+	7.00	0.909	9.000000	6.16	8.08e-06	0.98
chr6-2179	chr6	13288449	13288617	+	7.00	0.846	10.000000	6.16	8.08e-06	0.98
chr6-2590	chr6	13866613	13866781	+	7.00	0.786	9.000000	6.65	4.18e-06	1.10
chr6-2591	chr6	13992925	13993093	+	7.00	0.769	9.000000	6.65	4.18e-06	0.98
chr6-2592	chr6	14009335	14009503	+	7.00	0.786	9.000000	9.00	2.88e-07	1.10
chr6-2593	chr6	14154334	14154502	+	7.00	0.667	9.000000	8.36	5.60e-07	0.98
chr6-2594	chr6	14487384	14487552	+	7.00	0.786	9.000000	13.93	4.87e-09	0.98
chr6-2600	chr6	14778693	14778861	+	7.00	0.733	9.000000	4.84	6.10e-05	0.98
chr6-2604	chr6	14961356	14961524	+	7.00	0.923	9.000000	8.24	6.35e-07	0.98
chr6-2607	chr6	15161949	15162117	+	7.00	0.909	9.000000	6.58	4.61e-06	0.98
chr6-2611	chr6	15487608	15487776	+	7.00	0.833	9.000000	5.63	1.74e-05	0.98
chr6-2612	chr6	15497191	15497359	+	7.00	0.714	9.000000	5.74	1.48e-05	0.98
chr6-2615	chr6	15530080	15530248	+	7.00	0.833	9.000000	5.91	1.15e-05	0.98
chr6-2619	chr6	15880260	15880428	+	7.00	0.846	9.000000	8.73	3.78e-07	0.98
chr6-2630	chr6	16965195	16965363	+	7.00	0.917	9.000000	9.59	1.62e-07	1.10
