======================================================================
SISSRs: A tool to identify binding sites from ChIP-Seq data
======================================================================
SISSRs version 1.4 (Release date: Mon, 24 November 2008)

For further information on how to interpret these results or to get
a recent version of the SISSRs software, please visit
http://sissrs.rajajothi.com
======================================================================


======================================================================
REFERENCE
======================================================================
If you use this program in your research, please cite:

Raja Jothi, Suresh Cuddapah, Artem Barski, Kairong Cui, Keji Zhao
Genome-wide identification of in vivo protein-DNA binding sites
from ChIP-Seq Data. Nucleic Acids Research, 36(16):5221-31 (2008)
======================================================================


======================================================================
COMMAND LINE SUMMARY & ESTIMATED PARAMETERS
======================================================================
Data file (i)                           : mm10-C57BL7-ThioMac-PU1-notx.bed
Number of tags in the data file         : 11162225
Number of tags selected for analysis    : 11162225 (100.00%)
Tags mapped to sense strand             : 5850700 (52.42%)
Tags mapped to anti-sense strand        : 5311525 (47.58%)
Background model (Negative Control)     : Poisson
Genome length (s)                       : 2505020000
Fraction of genome mappable by reads (m): 0.80
Effective Genome length  (s*m)          : 2004016000
False discovery rate (d)                : 0.001
Scanning window size (w)                : 20
Average DNA fragment length (f)         : 105
Minimum number of 'directional' tags
  required on each side of the inferred
  binding site (E)                      : 2
Keep one tag per genomic position (a)   : NO
Also reports binding sites supported
  only by reads mapped to either sense
  or anti-sense strand (u)              : NO
======================================================================


======================================================================
BINDING SITES
======================================================================
Tags necessary to identify binding sites: 9 (FDR < 1.00e-03)
(at least E=2 tags on each side)

Chr	cStart	cEnd	NumTags
chr9	36797351	36797411	17
chr9	37208031	37208071	13
chr9	37208351	37208391	13
chr9	37227971	37228031	13
chr9	37230031	37230071	36
chr9	37230811	37230851	53
chr9	37235171	37235231	14
chr9	37236151	37236191	37
chr9	37236791	37236831	16
chr9	37238171	37238231	11
chr9	37240791	37240831	23
chr9	37242971	37243011	40
chr9	37245791	37245851	37
chr9	37246271	37246311	76
chr9	37247131	37247171	31
chr9	37247651	37247691	142
chr9	37255691	37255731	63
chr9	37256591	37256651	9
chr9	37257711	37257771	26
chr9	37264031	37264071	29
chr9	37301911	37301971	32
chr9	37348371	37348411	163
chr9	37362951	37362991	22
chr9	37420431	37420471	21
chr9	37420691	37420731	56
chr9	37420891	37421011	20
chr9	37488671	37488711	14
chr9	37488971	37489011	39
chr9	37489251	37489291	11
chr9	37517691	37517731	13
chr9	37538011	37538071	10
chr9	37540871	37540911	29
chr9	37544591	37544651	24
chr9	37605991	37606051	11
chr9	37613351	37613431	10
chr9	37613791	37613831	51
chr9	37656151	37656191	22
chr9	37656471	37656511	15
chr9	37656971	37657011	9
chr9	37657211	37657251	34
chr9	37833471	37833571	34
chr9	38718251	38718291	23
chr9	38719191	38719231	27
chr9	38720311	38720351	9
chr9	38724231	38724271	103
chr9	38728411	38728451	86
chr9	38741611	38741651	95
chr9	39281791	39281831	12
chr9	39629231	39629291	34
chr9	39675011	39675071	21
chr9	39819991	39820051	10
chr9	39910091	39910131	19
chr9	40003911	40004011	9
chr9	40117031	40117111	99
chr9	40117531	40117571	9
chr9	40137511	40137591	12
chr9	40192271	40192311	15
chr9	40196251	40196291	27
chr9	40321551	40321671	11
chr9	40321751	40321931	16
chr9	40324351	40324391	130
chr9	40324711	40324751	87
chr9	40325131	40325171	26
chr9	40333851	40333891	111
chr9	40342291	40342371	13
chr9	40344031	40344071	157
chr9	40345251	40345331	25
chr9	40345771	40345811	11
chr9	40346191	40346231	32
chr9	40346511	40346611	12
chr9	40350811	40350851	14
chr9	40382131	40382251	40
chr9	40391591	40391651	11
chr9	40392571	40392611	63
chr9	40392851	40392891	16
chr9	40397071	40397111	29
chr9	40397291	40397331	44
chr9	40414571	40414611	59
chr9	40424191	40424251	20
chr9	40429191	40429231	27
chr9	40436371	40436411	12
chr9	40452311	40452351	14
chr9	40455451	40455511	12
chr9	40455871	40455911	23
chr9	40457611	40457651	278
chr9	40476731	40476771	20
chr9	40500831	40500871	31
chr9	40501551	40501591	62
chr9	40504931	40505031	11
chr9	40506751	40506791	9
chr9	40507951	40507991	9
chr9	40519491	40519531	134
chr9	40521311	40521451	31
chr9	40525931	40526011	10
chr9	40527051	40527111	18
chr9	40531591	40531631	12
chr9	40548011	40548051	16
chr9	40563171	40563251	10
chr9	40575211	40575251	26
chr9	40576611	40576651	11
chr9	40577331	40577371	25
chr9	40581891	40581931	69
chr9	40582171	40582211	207
chr9	40583771	40583811	25
chr9	40603491	40603551	24
chr9	40608031	40608071	24
chr9	40612411	40612451	9
chr9	40631251	40631391	36
chr9	40635651	40635711	10
chr9	40636231	40636291	9
chr9	40638351	40638391	16
chr9	40641391	40641451	15
chr9	40643031	40643111	9
chr9	40651431	40651471	37
chr9	40651771	40651831	14
chr9	40666371	40666411	102
chr9	40701891	40701951	17
chr9	40708331	40708371	38
chr9	40709231	40709271	13
chr9	40709571	40709611	33
chr9	40727311	40727411	11
chr9	40727751	40727831	26
chr9	40730651	40730711	10
chr9	40731751	40731811	10
chr9	40732611	40732651	27
chr9	40733751	40733791	12
chr9	40743931	40743971	42
chr9	40744291	40744331	11
chr9	40744511	40744551	105
chr9	40744731	40744771	10
chr9	40747531	40747571	42
chr9	40756531	40756591	11
chr9	40757511	40757551	27
chr9	40757931	40758011	9
chr9	40765731	40765771	66
chr9	40780251	40780311	9
chr9	40781271	40781311	10
chr9	40781891	40781991	14
chr9	40782151	40782191	65
chr9	40782491	40782531	29
chr9	40783511	40783551	28
chr9	40784231	40784271	427
chr9	40785931	40786011	49
chr9	40787491	40787551	13
chr9	40797251	40797291	23
chr9	40798391	40798431	25
chr9	40800751	40800791	98
chr9	40801251	40801291	23
chr9	40804031	40804071	10
chr9	40814171	40814211	43
chr9	40814591	40814671	9
chr9	40814851	40814891	35
chr9	40834931	40834971	12
chr9	40841511	40841591	10
chr9	40858911	40858951	18
chr9	40872391	40872491	10
chr9	40874171	40874211	20
chr9	40970191	40970231	11
chr9	40974211	40974271	85
chr9	40982591	40982651	9
chr9	40991011	40991091	11
chr9	41049111	41049151	65
chr9	41049431	41049471	92
chr9	41051311	41051351	17
chr9	41051631	41051671	168
chr9	41052191	41052251	51
chr9	41053011	41053071	10
chr9	41059311	41059371	12
chr9	41068071	41068111	121
chr9	41069051	41069111	15
chr9	41070791	41070851	91
chr9	41071131	41071171	174
chr9	41071531	41071591	12
chr9	41072211	41072251	15
chr9	41072371	41072431	19
chr9	41072511	41072551	13
chr9	41072671	41072731	14
chr9	41072871	41072911	67
chr9	41073031	41073131	13
chr9	41073671	41073711	192
chr9	41073911	41073951	9
chr9	41078511	41078551	9
chr9	41080951	41080991	78
chr9	41083551	41083611	38
chr9	41084271	41084311	67
chr9	41084531	41084571	64
chr9	41084811	41084851	11
chr9	41085291	41085331	11
chr9	41087851	41087891	15
chr9	41088091	41088131	79
chr9	41088211	41088251	159
chr9	41088691	41088811	20
chr9	41091691	41091751	36
chr9	41102671	41102731	17
chr9	41102811	41102871	10
chr9	41105271	41105311	99
chr9	41105511	41105611	11
chr9	41119451	41119491	9
chr9	41121191	41121231	111
chr9	41122531	41122571	51
chr9	41122811	41122871	34
chr9	41129471	41129511	34
chr9	41130771	41130811	140
chr9	41135091	41135151	43
chr9	41136951	41136991	10
chr9	41137211	41137271	23
chr9	41141171	41141231	24
chr9	41142651	41142711	11
chr9	41143271	41143311	35
chr9	41144031	41144151	16
chr9	41145391	41145431	15
chr9	41153091	41153131	69
chr9	41154191	41154231	25
chr9	41156811	41156851	16
chr9	41157591	41157711	13
chr9	41158311	41158371	26
chr9	41159131	41159191	10
chr9	41160611	41160651	46
chr9	41160751	41160791	15
chr9	41160911	41160951	14
chr9	41161111	41161151	156
chr9	41161691	41161731	39
chr9	41162651	41162691	61
chr9	41168391	41168431	47
chr9	41168751	41168791	80
chr9	41169171	41169291	18
chr9	41170111	41170151	175
chr9	41170411	41170451	10
chr9	41176531	41176571	11
chr9	41179211	41179331	38
chr9	41185531	41185571	87
chr9	41207591	41207631	17
chr9	41207991	41208031	28
chr9	41212831	41212871	64
chr9	41228891	41228971	14
chr9	41461851	41461911	12
chr9	41474791	41474871	13
chr9	41480191	41480251	9
chr9	41950831	41950871	62
chr9	41951271	41951311	17
chr9	41958491	41958531	22
chr9	41963111	41963151	13
chr9	41999691	41999731	100
chr9	42029011	42029051	15
chr9	42029331	42029451	11
chr9	42075171	42075211	31
chr9	42083951	42083991	129
chr9	42086331	42086371	17
chr9	42094351	42094391	50
chr9	42094551	42094591	10
chr9	42094811	42094851	145
chr9	42098031	42098091	25
chr9	42123751	42123811	12
chr9	42124371	42124411	46
chr9	42126791	42126831	40
chr9	42128271	42128311	48
chr9	42138411	42138451	11
chr9	42138571	42138611	13
chr9	42138771	42138811	25
chr9	42141651	42141691	79
chr9	42141851	42142011	57
chr9	42146651	42146691	99
chr9	42147391	42147451	14
chr9	42150251	42150291	10
chr9	42158831	42158871	23
chr9	42180251	42180311	49
chr9	42182631	42182671	9
chr9	42183411	42183451	10
chr9	42246131	42246191	11
chr9	42264651	42264711	18
chr9	42306551	42306591	133
chr9	42314471	42314531	11
chr9	42316191	42316231	14
chr9	42318671	42318711	101
chr9	42337231	42337311	9
chr9	42339711	42339751	28
chr9	42428111	42428171	9
chr9	42458511	42458571	9
chr9	42465851	42465911	14
chr9	42468551	42468631	10
chr9	42471491	42471531	19
chr9	42483151	42483191	61
chr9	42718951	42719011	9
chr9	42788551	42788611	9
chr9	42837731	42837771	154
chr9	42838491	42838531	33
chr9	42841251	42841291	21
chr9	42846331	42846371	27
chr9	42859791	42859831	60
chr9	42860131	42860191	15
chr9	42871871	42871971	14
chr9	42881251	42881311	11
chr9	42908731	42908791	12
chr9	42908851	42908891	28
chr9	42909031	42909071	20
chr9	42945311	42945351	45
chr9	43064171	43064271	11
chr9	43090711	43090751	54
chr9	43096491	43096531	94
chr9	43105511	43105551	24
chr9	43105811	43105851	12
chr9	43106211	43106251	42
chr9	43111571	43111631	11
chr9	43227731	43227831	44
chr9	43239851	43239891	26
chr9	43240051	43240091	10
chr9	43243471	43243571	15
chr9	43243711	43243751	11
chr9	43243931	43243971	12
chr9	43245491	43245571	13
chr9	43246371	43246431	52
chr9	43271011	43271051	20
chr9	43289511	43289571	66
chr9	43299971	43300031	64
chr9	43300711	43300751	10
chr9	43303151	43303191	44
chr9	43306051	43306111	18
chr9	43327331	43327371	17
chr9	43327991	43328051	11
chr9	43329031	43329071	25
chr9	43728311	43728351	17
chr9	43730051	43730111	13
chr9	43763711	43763771	9
chr9	43775151	43775191	17
chr9	43811571	43811611	17
chr9	44043991	44044031	9
chr9	44061671	44061711	9
chr9	44066791	44066911	11
chr9	44089031	44089071	226
chr9	44089411	44089451	39
chr9	44094871	44094991	19
chr9	44127091	44127131	23
chr9	44129231	44129271	13
chr9	44129771	44129831	13
chr9	44131691	44131751	10
chr9	44137991	44138031	16
chr9	44169351	44169391	17
chr9	44182491	44182531	26
chr9	44191331	44191391	13
chr9	44195131	44195191	11
chr9	44196171	44196211	24
chr9	44196591	44196651	22
chr9	44199711	44199751	30
chr9	44202151	44202191	17
chr9	44207651	44207691	17
chr9	44213591	44213651	48
chr9	44226171	44226211	20
chr9	44228351	44228411	205
chr9	44230371	44230411	15
chr9	44231171	44231231	13
chr9	44232671	44232711	92
chr9	44232911	44232951	24
chr9	44233251	44233291	38
chr9	44233471	44233551	29
chr9	44234251	44234291	13
chr9	44234991	44235031	178
chr9	44236871	44236911	12
chr9	44239891	44239931	11
chr9	44258431	44258471	60
chr9	44259131	44259291	13
chr9	44267091	44267131	52
chr9	44267451	44267511	14
chr9	44268551	44268671	25
chr9	44304931	44304991	26
chr9	44305751	44305811	36
chr9	44305911	44305991	9
chr9	44307491	44307531	12
chr9	44316551	44316591	13
chr9	44318531	44318591	14
chr9	44318811	44318871	19
chr9	44319251	44319291	39
chr9	44320431	44320471	60
chr9	44320751	44320791	30
chr9	44322311	44322371	38
chr9	44326571	44326611	10
chr9	44336151	44336191	85
chr9	44343911	44343971	11
chr9	44344171	44344211	24
chr9	44357351	44357411	10
chr9	44361251	44361291	9
chr9	44373771	44373831	16
chr9	44379271	44379311	48
chr9	44396771	44396831	13
chr9	44397031	44397131	22
chr9	44407071	44407111	126
chr9	44407331	44407391	11
chr9	44407651	44407691	147
chr9	44418071	44418111	20
chr9	44420351	44420411	11
chr9	44429531	44429631	9
chr9	44435951	44435991	80
chr9	44453691	44453731	18
chr9	44460791	44460851	9
chr9	44461651	44461691	39
chr9	44462151	44462191	189
chr9	44468311	44468351	18
chr9	44477531	44477571	17
chr9	44477671	44477711	48
chr9	44480271	44480331	38
chr9	44482271	44482311	108
chr9	44483091	44483131	9
chr9	44483551	44483591	9
chr9	44483751	44483791	18
chr9	44484311	44484351	13
chr9	44493031	44493071	22
chr9	44502231	44502291	14
chr9	44509971	44510071	9
chr9	44510211	44510251	15
chr9	44512131	44512171	73
chr9	44512371	44512431	9
chr9	44513251	44513331	19
chr9	44514371	44514411	12
chr9	44515191	44515231	59
chr9	44515451	44515491	122
chr9	44537771	44537811	10
chr9	44538071	44538111	51
chr9	44540851	44540891	37
chr9	44551351	44551391	39
chr9	44552431	44552471	15
chr9	44567451	44567551	14
chr9	44567771	44567911	24
chr9	44569811	44569871	10
chr9	44571211	44571251	15
chr9	44579391	44579431	28
chr9	44579511	44579551	9
chr9	44579771	44579811	47
chr9	44580111	44580151	9
chr9	44582611	44582651	36
chr9	44587431	44587471	38
chr9	44593271	44593311	40
chr9	44603691	44603731	16
chr9	44605451	44605491	12
chr9	44606071	44606111	12
chr9	44625171	44625231	15
chr9	44640351	44640391	19
chr9	44652171	44652211	21
chr9	44721491	44721531	149
chr9	44721611	44721651	9
chr9	44723051	44723171	86
chr9	44734371	44734431	24
chr9	44767311	44767351	24
chr9	44772911	44772951	37
chr9	44773231	44773271	12
chr9	44800131	44800191	14
chr9	44846011	44846051	22
chr9	44863111	44863171	32
chr9	44866991	44867031	20
chr9	44867851	44867891	16
chr9	44879411	44879451	9
chr9	44881551	44881591	41
chr9	44882231	44882291	23
chr9	44903951	44903991	10
chr9	44920711	44920751	123
chr9	44920951	44920991	14
chr9	44921291	44921351	23
chr9	44953131	44953191	9
chr9	44965591	44965631	16
chr9	44965711	44965751	10
chr9	44986291	44986331	33
chr9	44986431	44986571	25
chr9	45049791	45049911	30
chr9	45050451	45050511	24
chr9	45055311	45055351	9
chr9	45055451	45055491	10
chr9	45066971	45067031	9
chr9	45078051	45078091	20
chr9	45079151	45079191	16
chr9	45084611	45084671	18
chr9	45084751	45084791	28
chr9	45086451	45086491	56
chr9	45086591	45086631	12
chr9	45098951	45099011	10
chr9	45113211	45113251	11
chr9	45116931	45116971	98
chr9	45119791	45119851	26
chr9	45121911	45121951	12
chr9	45165071	45165131	9
chr9	45179451	45179491	21
chr9	45181991	45182031	17
chr9	45182831	45182891	16
chr9	45191851	45191911	14
chr9	45193751	45193791	16
chr9	45201351	45201391	11
chr9	45202511	45202551	11
chr9	45221751	45221811	19
chr9	45231771	45231811	17
chr9	45235931	45235991	32
chr9	45241531	45241571	65
chr9	45246231	45246271	158
chr9	45246551	45246591	17
chr9	45247091	45247151	18
chr9	45247871	45247911	147
chr9	45248131	45248231	11
chr9	45250031	45250071	24
chr9	45251471	45251511	20
chr9	45252571	45252611	82
chr9	45266271	45266331	56
chr9	45267611	45267651	9
chr9	45268091	45268131	63
chr9	45268771	45268811	20
chr9	45272391	45272431	28
chr9	45273271	45273311	10
chr9	45274251	45274291	49
chr9	45274391	45274431	9
chr9	45274751	45274791	62
chr9	45275591	45275691	29
chr9	45278311	45278351	10
chr9	45281011	45281051	95
chr9	45282671	45282711	132
chr9	45283371	45283431	13
chr9	45294251	45294371	12
chr9	45294731	45294791	17
chr9	45296311	45296371	9
chr9	45297491	45297531	14
chr9	45297971	45298011	15
chr9	45298091	45298171	11
chr9	45298271	45298311	27
chr9	45299391	45299431	133
chr9	45300691	45300731	168
chr9	45306951	45306991	24
chr9	45314091	45314151	71
chr9	45347891	45347931	21
chr9	45370231	45370271	21
chr9	45405291	45405351	24
chr9	45405791	45405831	84
chr9	45408511	45408551	52
chr9	45411891	45411931	25
chr9	45412451	45412491	12
chr9	45440231	45440271	32
chr9	45464411	45464451	18
chr9	45520711	45520751	9
chr9	45547091	45547131	16
chr9	45549691	45549751	9
chr9	45661491	45661571	11
chr9	45677631	45677671	31
chr9	45694551	45694591	20
chr9	45704691	45704731	21
chr9	45815651	45815691	38
chr9	45828631	45828691	28
chr9	45847251	45847291	20
chr9	45848451	45848491	18
chr9	45851391	45851431	11
chr9	45893891	45893931	110
chr9	45906451	45906491	32
chr9	45906911	45906951	63
chr9	45944911	45945011	10
chr9	45953671	45953731	19
chr9	45955231	45955291	14
chr9	45959811	45959851	41
chr9	45960011	45960131	9
chr9	45961951	45962011	68
chr9	45980711	45980891	11
chr9	45983731	45983831	10
chr9	45983871	45983931	9
chr9	45984831	45984871	32
chr9	45985031	45985071	10
chr9	46003931	46003971	10
chr9	46009211	46009271	9
chr9	46009791	46009831	193
chr9	46012571	46012611	23
chr9	46013631	46013691	13
chr9	46014491	46014531	149
chr9	46028091	46028211	56
chr9	46034071	46034111	11
chr9	46049751	46049791	27
chr9	46053171	46053231	15
chr9	46058251	46058311	14
chr9	46091131	46091171	105
chr9	46092811	46092851	17
chr9	46098991	46099031	38
chr9	46099291	46099331	104
chr9	46110871	46110911	26
chr9	46119291	46119331	10
chr9	46120091	46120151	30
chr9	46120291	46120331	21
chr9	46121051	46121131	12
chr9	46121771	46121811	23
chr9	46126851	46126891	10
chr9	46145151	46145251	9
chr9	46153631	46153671	72
chr9	46173111	46173171	13
chr9	46176891	46176931	58
chr9	46192831	46192871	44
chr9	46198071	46198111	38
chr9	46229991	46230031	69
chr9	46254431	46254471	14
chr9	46257731	46257771	18
chr9	46273051	46273091	150
chr9	46273451	46273491	10
chr9	46282751	46282791	13
chr9	46282931	46282971	13
chr9	46314671	46314711	45
chr9	46926491	46926531	22
chr9	46933351	46933411	13
chr9	47581791	47581831	9
chr9	47588671	47588711	15
chr9	47589791	47589851	14
chr9	47590031	47590071	13
chr9	47595411	47595451	54
chr9	47621851	47621911	16
chr9	47627011	47627051	159
chr9	47628731	47628771	33
chr9	47634851	47634911	10
chr9	47651151	47651191	9
chr9	47651651	47651691	54
chr9	47699271	47699311	24
chr9	47708511	47708551	20
chr9	47712691	47712751	34
chr9	47734151	47734191	40
chr9	47736291	47736331	16
chr9	47744291	47744391	9
chr9	47772991	47773031	33
chr9	47777691	47777731	24
chr9	48260991	48261071	9
chr9	48266891	48266931	14
chr9	48338991	48339031	9
chr9	48352291	48352331	50
chr9	48354971	48355031	9
chr9	48373371	48373411	25
chr9	48376891	48376951	9
chr9	48388611	48388651	43
chr9	48403791	48403831	17
chr9	48410831	48410871	67
chr9	48412291	48412351	18
chr9	48418091	48418131	65
chr9	48422431	48422491	140
chr9	48423371	48423471	14
chr9	48432631	48432691	98
chr9	48444031	48444071	214
chr9	48461711	48461751	27
chr9	48492151	48492191	23
chr9	48494531	48494631	13
chr9	48494951	48495011	13
chr9	48495331	48495451	13
chr9	48525791	48525851	20
chr9	48532851	48532891	170
chr9	48547411	48547451	27
chr9	48557491	48557531	14
chr9	48558891	48558931	686
chr9	48576931	48576991	36
chr9	48586551	48586631	13
chr9	48593411	48593451	13
chr9	48594011	48594051	53
chr9	48606371	48606411	19
chr9	48609911	48609951	32
chr9	48618151	48618191	13
chr9	48618791	48618851	33
chr9	48645411	48645471	13
chr9	48649331	48649371	12
chr9	48661391	48661431	16
chr9	48672031	48672071	93
chr9	48707671	48707711	14
chr9	48740051	48740091	25
chr9	48740391	48740431	35
chr9	48745091	48745131	97
chr9	48749591	48749651	12
chr9	48759311	48759351	80
chr9	48759451	48759491	19
chr9	48760491	48760531	11
chr9	48763071	48763111	12
chr9	48790731	48790771	10
chr9	48793031	48793071	13
chr9	48793831	48793891	20
chr9	48816851	48816891	41
chr9	48817071	48817151	11
chr9	48817471	48817531	87
chr9	48821591	48821631	24
chr9	48984911	48984951	18
chr9	49051591	49051631	124
chr9	49057611	49057671	9
chr9	49483571	49483631	13
chr9	49485411	49485451	14
chr9	49486151	49486191	111
chr9	49530811	49530851	16
chr9	49534731	49534791	11
chr9	49551571	49551611	28
chr9	50298471	50298511	12
chr9	50330831	50330871	10
chr9	50335711	50335751	34
chr9	50363351	50363411	10
chr9	50443931	50443971	35
chr9	50444111	50444171	55
chr9	50452611	50452651	16
chr9	50459711	50459751	14
chr9	50459931	50459991	14
chr9	50462531	50462571	21
chr9	50467831	50467871	47
chr9	50470891	50470931	12
chr9	50477031	50477071	14
chr9	50478911	50479011	13
chr9	50479291	50479331	12
chr9	50479631	50479671	123
chr9	50482871	50482911	33
chr9	50497591	50497711	15
chr9	50498931	50499031	13
chr9	50503071	50503111	16
chr9	50522791	50522851	18
chr9	50528411	50528451	85
chr9	50528651	50528751	11
chr9	50529171	50529211	15
chr9	50532131	50532171	9
chr9	50533451	50533491	65
chr9	50533571	50533611	32
chr9	50538511	50538591	9
chr9	50540251	50540411	18
chr9	50548071	50548111	56
chr9	50552371	50552411	164
chr9	50553751	50553791	26
chr9	50554851	50554891	161
chr9	50567531	50567571	101
chr9	50585051	50585091	13
chr9	50591051	50591091	101
chr9	50593131	50593171	36
chr9	50603731	50603771	11
chr9	50617171	50617271	17
chr9	50617431	50617471	39
chr9	50659751	50659811	18
chr9	50661731	50661791	32
chr9	50711291	50711331	14
chr9	50711551	50711611	17
chr9	50761731	50761771	26
chr9	50768211	50768251	27
chr9	50768491	50768551	11
chr9	50774071	50774111	173
chr9	50774371	50774411	14
chr9	50818271	50818351	9
chr9	50835111	50835151	19
chr9	50841451	50841491	11
chr9	50849451	50849491	34
chr9	50850871	50850951	9
chr9	50852831	50852871	15
chr9	50853151	50853191	22
chr9	50856851	50856891	12
chr9	50857111	50857151	18
chr9	50866011	50866051	55
chr9	50900631	50900671	50
chr9	50905451	50905491	12
chr9	50907191	50907231	68
chr9	50945031	50945071	25
chr9	50945551	50945591	24
chr9	50946531	50946571	40
chr9	50948311	50948351	25
chr9	50949911	50949951	49
chr9	50958131	50958191	9
chr9	50965571	50965631	17
chr9	50966431	50966471	10
chr9	50970611	50970671	41
chr9	51007051	51007111	9
chr9	51008471	51008531	15
chr9	51008991	51009031	10
chr9	51020571	51020611	9
chr9	51030331	51030371	260
chr9	51044811	51044851	22
chr9	51077191	51077231	11
chr9	51102251	51102311	16
chr9	51152551	51152611	10
chr9	51210911	51210971	14
chr9	51273971	51274011	24
chr9	51324571	51324631	9
chr9	51977551	51977591	36
chr9	52018691	52018731	32
chr9	52026471	52026511	10
chr9	52047231	52047271	13
chr9	52047791	52047831	35
chr9	52048251	52048291	11
chr9	52082491	52082531	19
chr9	52098791	52098871	13
chr9	52132511	52132551	179
chr9	52143971	52144011	17
chr9	52154451	52154491	47
chr9	52168831	52168871	42
chr9	52172411	52172451	17
chr9	52174111	52174191	9
chr9	52174691	52174731	24
chr9	52175591	52175631	52
chr9	52189711	52189751	32
chr9	52191071	52191111	11
chr9	52195991	52196031	12
chr9	52229851	52229891	85
chr9	52234951	52235011	46
chr9	52244211	52244271	30
chr9	52271511	52271551	54
chr9	52282091	52282131	13
chr9	52288011	52288051	295
chr9	52289171	52289231	9
chr9	52289291	52289331	21
chr9	52290131	52290191	14
chr9	52377091	52377131	45
chr9	52512911	52513011	11
chr9	53007731	53007791	10
chr9	53009931	53009971	12
chr9	53213151	53213191	9
chr9	53248231	53248271	97
chr9	53384571	53384651	15
